
time,ax,ay,az,wx,wy,wz,
15:18:24:696,-0.14,-0.02,-0.24,0.07,-0.00,0.03,
15:18:24:697,-0.12,-0.02,-0.29,0.07,-0.00,0.03,
15:18:24:697,-0.12,-0.02,-0.29,0.05,-0.01,0.03,
15:18:24:697,-0.12,-0.03,-0.34,0.05,-0.01,0.03,
15:18:24:697,-0.12,-0.03,-0.34,0.04,-0.01,0.04,
15:18:24:697,-0.07,-0.04,-0.34,0.04,-0.01,0.04,
15:18:24:698,-0.07,-0.04,-0.34,0.02,-0.01,0.04,
15:18:24:698,-0.01,-0.07,-0.31,0.02,-0.01,0.04,
15:18:24:698,-0.01,-0.07,-0.31,0.00,-0.01,0.04,
15:18:24:698,0.02,-0.07,-0.26,0.00,-0.01,0.04,
15:18:24:698,0.02,-0.07,-0.26,-0.01,-0.01,0.03,
15:18:24:699,0.05,-0.06,-0.21,-0.01,-0.01,0.03,
15:18:24:699,0.05,-0.06,-0.21,-0.03,-0.02,0.03,
15:18:24:699,0.06,-0.04,-0.16,-0.03,-0.02,0.03,
15:18:24:699,0.06,-0.04,-0.16,-0.04,-0.03,0.02,
15:18:24:699,0.04,-0.00,-0.12,-0.04,-0.03,0.02,
15:18:24:700,0.00,0.01,-0.05,-0.04,-0.03,0.02,
15:18:24:700,0.00,0.01,-0.05,-0.05,-0.03,0.02,
15:18:24:700,0.00,0.01,-0.05,-0.06,-0.04,0.02,
15:18:24:700,-0.02,0.04,0.01,-0.06,-0.04,0.02,
15:18:24:700,-0.02,0.04,0.01,-0.06,-0.05,0.02,
15:18:24:701,-0.04,0.07,0.08,-0.06,-0.05,0.02,
15:18:24:701,-0.04,0.07,0.08,-0.06,-0.05,0.02,
15:18:24:701,-0.03,0.06,0.13,-0.06,-0.05,0.02,
15:18:24:701,-0.03,0.06,0.13,-0.06,-0.06,0.02,
15:18:24:701,0.01,0.04,0.14,-0.06,-0.06,0.02,
15:18:24:701,0.01,0.04,0.14,-0.05,-0.06,0.02,
15:18:24:702,0.09,0.04,0.20,-0.05,-0.06,0.02,
15:18:24:702,0.09,0.04,0.20,-0.04,-0.05,0.02,
15:18:24:702,0.10,0.01,0.18,-0.04,-0.05,0.02,
15:18:24:702,0.10,0.01,0.18,-0.03,-0.04,0.01,
15:18:24:703,0.13,0.01,0.17,-0.03,-0.04,0.01,
15:18:24:703,0.13,0.01,0.17,-0.01,-0.02,0.01,
15:18:24:703,0.11,-0.02,0.18,-0.01,-0.02,0.01,
15:18:24:703,0.11,-0.02,0.18,0.00,0.00,0.01,
15:18:24:703,0.11,-0.04,0.16,0.00,0.00,0.01,
15:18:24:703,0.11,-0.04,0.16,0.02,0.02,0.01,
15:18:24:704,0.10,-0.05,0.18,0.02,0.02,0.01,
15:18:24:704,0.10,-0.05,0.18,0.04,0.03,0.01,
15:18:24:704,0.08,-0.06,0.19,0.04,0.03,0.01,
15:18:24:704,0.08,-0.06,0.19,0.06,0.04,0.01,
15:18:24:704,0.04,-0.05,0.19,0.06,0.04,0.01,
15:18:24:705,0.04,-0.05,0.19,0.08,0.04,0.02,
15:18:24:705,-0.01,-0.03,0.17,0.08,0.04,0.02,
15:18:24:705,-0.01,-0.03,0.17,0.09,0.03,0.02,
15:18:24:705,-0.03,-0.01,0.06,0.09,0.03,0.02,
15:18:24:705,-0.03,0.01,-0.10,0.09,0.03,0.02,
15:18:24:706,-0.03,0.01,-0.10,0.10,0.02,0.03,
15:18:24:706,-0.03,0.01,-0.10,0.10,0.01,0.03,
15:18:24:706,-0.03,0.04,-0.21,0.10,0.01,0.03,
15:18:24:721,-0.03,0.04,-0.21,0.09,0.00,0.03,
15:18:24:721,-0.03,0.06,-0.28,0.09,0.00,0.03,
15:18:24:721,-0.03,0.06,-0.28,0.08,0.00,0.03,
15:18:24:722,0.00,0.03,-0.29,0.08,0.00,0.03,
15:18:24:722,0.00,0.03,-0.29,0.08,0.00,0.04,
15:18:24:722,0.04,0.00,-0.28,0.08,0.00,0.04,
15:18:24:722,0.04,0.00,-0.28,0.07,-0.00,0.04,
15:18:24:723,0.07,-0.02,-0.26,0.07,-0.00,0.04,
15:18:24:723,0.06,-0.02,-0.22,0.07,-0.00,0.04,
15:18:24:723,0.06,-0.02,-0.22,0.06,-0.00,0.03,
15:18:24:723,0.06,-0.02,-0.22,0.05,-0.01,0.03,
15:18:24:724,0.05,-0.01,-0.21,0.05,-0.01,0.03,
15:18:24:724,0.05,-0.01,-0.21,0.04,-0.02,0.03,
15:18:24:724,0.02,-0.01,-0.23,0.04,-0.02,0.03,
15:18:24:725,0.02,-0.01,-0.23,0.04,-0.02,0.03,
15:18:24:725,0.01,0.00,-0.24,0.04,-0.02,0.03,
15:18:24:725,0.01,0.00,-0.24,0.03,-0.03,0.03,
15:18:24:725,0.02,0.01,-0.24,0.03,-0.03,0.03,
15:18:24:726,0.02,0.01,-0.24,0.02,-0.04,0.03,
15:18:24:726,0.03,0.02,-0.24,0.02,-0.04,0.03,
15:18:24:726,0.03,0.02,-0.24,0.01,-0.05,0.03,
15:18:24:726,0.03,0.03,-0.22,0.01,-0.05,0.03,
15:18:24:726,0.03,0.03,-0.22,-0.00,-0.06,0.03,
15:18:24:727,0.03,0.03,-0.22,-0.00,-0.06,0.03,
15:18:24:727,0.03,0.03,-0.22,-0.01,-0.06,0.02,
15:18:24:727,0.05,0.05,-0.19,-0.01,-0.06,0.02,
15:18:24:727,0.05,0.05,-0.19,-0.01,-0.06,0.02,
15:18:24:728,0.13,0.05,-0.18,-0.01,-0.06,0.02,
15:18:24:728,0.13,0.05,-0.18,-0.01,-0.05,0.02,
15:18:24:729,0.16,0.02,-0.15,-0.01,-0.05,0.02,
15:18:24:729,0.16,0.02,-0.15,-0.02,-0.04,0.01,
15:18:24:729,0.18,0.00,-0.14,-0.02,-0.04,0.01,
15:18:24:729,0.18,0.00,-0.14,-0.02,-0.04,0.00,
15:18:24:729,0.18,-0.03,-0.15,-0.02,-0.04,0.00,
15:18:24:729,0.18,-0.03,-0.15,-0.02,-0.04,-0.00,
15:18:24:730,0.14,0.01,-0.13,-0.02,-0.04,-0.00,
15:18:24:730,0.14,0.01,-0.13,-0.03,-0.03,-0.01,
15:18:24:730,0.08,0.04,-0.11,-0.03,-0.03,-0.01,
15:18:24:730,0.08,0.04,-0.11,-0.03,-0.03,-0.01,
15:18:24:730,0.04,0.04,-0.09,-0.03,-0.03,-0.01,
15:18:24:730,0.04,0.04,-0.09,-0.03,-0.04,-0.01,
15:18:24:731,0.02,0.03,-0.05,-0.03,-0.04,-0.01,
15:18:24:731,0.02,0.03,-0.05,-0.03,-0.04,-0.01,
15:18:24:731,0.01,0.01,0.01,-0.03,-0.04,-0.01,
15:18:24:731,0.01,0.01,0.01,-0.03,-0.05,-0.00,
15:18:24:731,-0.00,-0.01,0.03,-0.03,-0.05,-0.00,
15:18:24:731,-0.00,-0.01,0.03,-0.03,-0.05,-0.00,
15:18:24:732,0.01,-0.03,0.02,-0.03,-0.05,-0.00,
15:18:24:732,0.01,-0.03,0.02,-0.02,-0.05,0.00,
15:18:24:732,-0.00,-0.03,0.03,-0.02,-0.05,0.00,
15:18:24:732,-0.00,-0.03,0.03,-0.02,-0.05,0.00,
15:18:24:732,-0.03,-0.04,0.05,-0.02,-0.05,0.00,
15:18:24:732,-0.03,-0.04,0.05,-0.01,-0.05,0.00,
15:18:24:733,-0.07,-0.02,0.03,-0.01,-0.05,0.00,
15:18:24:733,-0.07,-0.02,0.03,-0.01,-0.04,0.00,
15:18:24:733,-0.13,-0.06,-0.01,-0.01,-0.04,0.00,
15:18:24:733,-0.13,-0.06,-0.01,-0.00,-0.02,0.00,
15:18:24:733,-0.14,-0.05,0.00,-0.00,-0.02,0.00,
15:18:24:733,-0.14,-0.05,0.00,0.00,-0.01,0.01,
15:18:24:734,-0.18,-0.03,0.05,0.00,-0.01,0.01,
15:18:24:734,-0.18,-0.03,0.05,0.01,-0.00,0.01,
15:18:24:734,-0.19,-0.04,0.00,0.01,-0.00,0.01,
15:18:24:734,-0.19,-0.04,0.00,0.01,0.01,0.02,
15:18:24:734,-0.17,-0.03,-0.08,0.01,0.01,0.02,
15:18:24:734,-0.17,-0.03,-0.08,0.01,0.02,0.03,
15:18:24:734,-0.13,-0.03,-0.15,0.01,0.02,0.03,
15:18:24:735,-0.13,-0.03,-0.15,0.00,0.02,0.03,
15:18:24:735,-0.06,-0.05,-0.22,0.00,0.02,0.03,
15:18:24:735,-0.06,-0.05,-0.22,-0.01,0.03,0.03,
15:18:24:735,-0.03,-0.07,-0.23,-0.01,0.03,0.03,
15:18:24:735,-0.03,-0.07,-0.23,-0.02,0.03,0.03,
15:18:24:735,-0.04,-0.04,-0.22,-0.02,0.03,0.03,
15:18:24:735,-0.04,-0.04,-0.22,-0.03,0.02,0.02,
15:18:24:736,-0.03,-0.02,-0.19,-0.03,0.02,0.02,
15:18:24:736,-0.03,-0.02,-0.19,-0.04,0.01,0.02,
15:18:24:736,-0.05,0.00,-0.21,-0.04,0.01,0.02,
15:18:24:736,-0.05,0.00,-0.21,-0.05,0.00,0.02,
15:18:24:736,-0.05,0.05,-0.21,-0.05,0.00,0.02,
15:18:24:736,-0.10,0.06,-0.21,-0.05,0.00,0.02,
15:18:24:737,-0.10,0.06,-0.21,-0.06,-0.00,0.02,
15:18:24:737,-0.10,0.06,-0.21,-0.08,-0.00,0.02,
15:18:24:737,-0.12,0.08,-0.19,-0.08,-0.00,0.02,
15:18:24:737,-0.12,0.08,-0.19,-0.08,-0.00,0.02,
15:18:24:737,-0.09,0.05,-0.12,-0.08,-0.00,0.02,
15:18:24:737,-0.09,0.05,-0.12,-0.09,-0.01,0.02,
15:18:24:737,-0.10,0.05,-0.08,-0.09,-0.01,0.02,
15:18:24:738,-0.10,0.05,-0.06,-0.09,-0.01,0.02,
15:18:24:738,-0.10,0.05,-0.06,-0.09,-0.01,0.02,
15:18:24:738,-0.10,0.05,-0.06,-0.09,-0.01,0.02,
15:18:24:738,-0.13,0.04,-0.03,-0.09,-0.01,0.02,
15:18:24:738,-0.13,0.04,-0.03,-0.09,-0.01,0.02,
15:18:24:738,-0.14,0.03,-0.01,-0.09,-0.01,0.02,
15:18:24:738,-0.14,0.03,-0.01,-0.09,-0.01,0.03,
15:18:24:739,-0.13,0.07,0.08,-0.09,-0.01,0.03,
15:18:24:739,-0.13,0.07,0.08,-0.08,-0.02,0.03,
15:18:24:739,-0.13,0.08,0.13,-0.08,-0.02,0.03,
15:18:24:739,-0.13,0.08,0.13,-0.08,-0.03,0.03,
15:18:24:739,-0.14,0.12,0.18,-0.08,-0.03,0.03,
15:18:24:739,-0.14,0.12,0.18,-0.07,-0.03,0.04,
15:18:24:739,-0.12,0.13,0.20,-0.07,-0.03,0.04,
15:18:24:755,-0.12,0.13,0.20,-0.06,-0.04,0.04,
15:18:24:755,-0.09,0.13,0.16,-0.06,-0.04,0.04,
15:18:24:755,-0.09,0.13,0.16,-0.05,-0.04,0.04,
15:18:24:755,-0.05,0.12,0.12,-0.05,-0.04,0.04,
15:18:24:755,-0.05,0.12,0.12,-0.05,-0.04,0.04,
15:18:24:755,-0.03,0.12,0.09,-0.05,-0.04,0.04,
15:18:24:756,-0.03,0.12,0.09,-0.04,-0.03,0.05,
15:18:24:756,-0.02,0.11,0.06,-0.04,-0.03,0.05,
15:18:24:756,-0.02,0.11,0.06,-0.04,-0.02,0.04,
15:18:24:756,0.01,0.10,0.10,-0.04,-0.02,0.04,
15:18:24:756,0.01,0.10,0.10,-0.04,-0.02,0.04,
15:18:24:756,0.00,0.12,0.12,-0.04,-0.02,0.04,
15:18:24:756,0.00,0.12,0.12,-0.03,-0.01,0.04,
15:18:24:757,0.01,0.12,0.14,-0.03,-0.01,0.04,
15:18:24:757,0.01,0.12,0.14,-0.03,-0.00,0.04,
15:18:24:757,0.04,0.13,0.13,-0.03,-0.00,0.04,
15:18:24:757,0.04,0.13,0.13,-0.02,0.00,0.04,
15:18:24:757,0.06,0.14,0.11,-0.02,0.00,0.04,
15:18:24:757,0.06,0.14,0.11,-0.02,0.01,0.03,
15:18:24:758,0.09,0.14,0.11,-0.02,0.01,0.03,
15:18:24:758,0.09,0.14,0.11,-0.01,0.02,0.03,
15:18:24:758,0.12,0.17,0.10,-0.01,0.02,0.03,
15:18:24:758,0.12,0.17,0.10,-0.01,0.03,0.03,
15:18:24:758,0.14,0.17,0.07,-0.01,0.03,0.03,
15:18:24:758,0.14,0.17,0.07,-0.00,0.04,0.02,
15:18:24:758,0.13,0.16,-0.02,-0.00,0.04,0.02,
15:18:24:759,0.13,0.16,-0.02,-0.00,0.05,0.02,
15:18:24:759,0.11,0.14,-0.07,-0.00,0.05,0.02,
15:18:24:759,0.11,0.14,-0.07,-0.01,0.05,0.02,
15:18:24:759,0.06,0.11,-0.12,-0.01,0.05,0.02,
15:18:24:759,0.06,0.11,-0.12,-0.01,0.05,0.02,
15:18:24:759,0.05,0.11,-0.16,-0.01,0.05,0.02,
15:18:24:759,0.05,0.11,-0.16,-0.02,0.04,0.02,
15:18:24:760,0.03,0.08,-0.20,-0.02,0.04,0.02,
15:18:24:760,0.03,0.08,-0.20,-0.03,0.03,0.02,
15:18:24:760,0.01,0.05,-0.23,-0.03,0.03,0.02,
15:18:24:760,0.01,0.05,-0.23,-0.04,0.02,0.02,
15:18:24:760,0.00,0.05,-0.26,-0.04,0.02,0.02,
15:18:24:760,0.00,0.05,-0.26,-0.05,0.00,0.02,
15:18:24:761,-0.00,0.04,-0.26,-0.05,0.00,0.02,
15:18:24:761,-0.00,0.04,-0.26,-0.06,-0.01,0.01,
15:18:24:761,-0.02,0.02,-0.23,-0.06,-0.01,0.01,
15:18:24:761,-0.02,0.02,-0.23,-0.07,-0.03,0.01,
15:18:24:761,-0.04,0.00,-0.19,-0.07,-0.03,0.01,
15:18:24:761,-0.04,0.00,-0.19,-0.09,-0.05,0.01,
15:18:24:761,-0.04,-0.02,-0.15,-0.09,-0.05,0.01,
15:18:24:762,-0.04,-0.02,-0.15,-0.09,-0.06,0.01,
15:18:24:762,-0.09,-0.04,-0.11,-0.09,-0.06,0.01,
15:18:24:762,-0.09,-0.04,-0.11,-0.10,-0.07,0.02,
15:18:24:762,-0.08,-0.07,-0.09,-0.10,-0.07,0.02,
15:18:24:762,-0.08,-0.07,-0.09,-0.11,-0.08,0.02,
15:18:24:762,-0.06,-0.10,-0.10,-0.11,-0.08,0.02,
15:18:24:763,-0.06,-0.10,-0.10,-0.12,-0.09,0.02,
15:18:24:763,-0.08,-0.11,-0.10,-0.12,-0.09,0.02,
15:18:24:763,-0.08,-0.11,-0.10,-0.14,-0.09,0.02,
15:18:24:763,-0.09,-0.10,-0.08,-0.14,-0.09,0.02,
15:18:24:763,-0.09,-0.10,-0.08,-0.15,-0.09,0.03,
15:18:24:763,-0.10,-0.08,-0.05,-0.15,-0.09,0.03,
15:18:24:763,-0.10,-0.08,-0.05,-0.15,-0.08,0.03,
15:18:24:764,-0.11,-0.09,-0.04,-0.15,-0.08,0.03,
15:18:24:764,-0.11,-0.09,-0.04,-0.16,-0.07,0.04,
15:18:24:764,-0.12,-0.13,-0.03,-0.16,-0.07,0.04,
15:18:24:764,-0.12,-0.13,-0.03,-0.16,-0.06,0.04,
15:18:24:764,-0.10,-0.14,0.02,-0.16,-0.06,0.04,
15:18:24:764,-0.10,-0.14,0.02,-0.16,-0.04,0.05,
15:18:24:764,-0.11,-0.19,0.06,-0.16,-0.04,0.05,
15:18:24:765,-0.12,-0.20,0.06,-0.16,-0.04,0.05,
15:18:24:765,-0.12,-0.20,0.06,-0.15,-0.02,0.05,
15:18:24:765,-0.12,-0.20,0.06,-0.15,-0.01,0.05,
15:18:24:765,-0.12,-0.18,0.08,-0.15,-0.01,0.05,
15:18:24:765,-0.12,-0.18,0.08,-0.14,0.00,0.05,
15:18:24:765,-0.13,-0.17,0.11,-0.14,0.00,0.05,
15:18:24:765,-0.13,-0.17,0.11,-0.13,0.02,0.06,
15:18:24:766,-0.16,-0.16,0.12,-0.13,0.02,0.06,
15:18:24:766,-0.16,-0.16,0.12,-0.12,0.03,0.06,
15:18:24:766,-0.18,-0.13,0.16,-0.12,0.03,0.06,
15:18:24:766,-0.18,-0.13,0.16,-0.10,0.04,0.07,
15:18:24:766,-0.20,-0.15,0.23,-0.10,0.04,0.07,
15:18:24:766,-0.20,-0.15,0.23,-0.08,0.06,0.08,
15:18:24:767,-0.19,-0.14,0.30,-0.08,0.06,0.08,
15:18:24:767,-0.19,-0.14,0.30,-0.06,0.08,0.09,
15:18:24:767,-0.13,-0.13,0.37,-0.06,0.08,0.09,
15:18:24:767,-0.13,-0.13,0.37,-0.03,0.10,0.10,
15:18:24:767,-0.09,-0.10,0.39,-0.03,0.10,0.10,
15:18:24:767,-0.09,-0.10,0.39,-0.02,0.11,0.10,
15:18:24:767,-0.12,-0.06,0.33,-0.02,0.11,0.10,
15:18:24:768,-0.12,-0.06,0.33,-0.01,0.13,0.11,
15:18:24:768,-0.14,-0.00,0.25,-0.01,0.13,0.11,
15:18:24:768,-0.14,-0.00,0.25,-0.00,0.14,0.11,
15:18:24:768,-0.13,0.02,0.19,-0.00,0.14,0.11,
15:18:24:768,-0.13,0.02,0.19,0.00,0.15,0.11,
15:18:24:768,-0.17,0.09,0.20,0.00,0.15,0.11,
15:18:24:769,-0.17,0.09,0.20,0.01,0.15,0.12,
15:18:24:769,-0.18,0.11,0.22,0.01,0.15,0.12,
15:18:24:769,-0.18,0.11,0.22,0.01,0.14,0.12,
15:18:24:769,-0.15,0.15,0.21,0.01,0.14,0.12,
15:18:24:769,-0.15,0.15,0.21,0.01,0.13,0.12,
15:18:24:769,-0.12,0.14,0.20,0.01,0.13,0.12,
15:18:24:769,-0.12,0.14,0.20,0.01,0.11,0.12,
15:18:24:770,-0.07,0.14,0.20,0.01,0.11,0.12,
15:18:24:785,-0.07,0.14,0.20,0.01,0.08,0.13,
15:18:24:786,0.02,0.12,0.17,0.01,0.08,0.13,
15:18:24:786,0.02,0.12,0.17,0.01,0.06,0.13,
15:18:24:786,0.11,0.12,0.16,0.01,0.06,0.13,
15:18:24:786,0.11,0.12,0.16,0.01,0.04,0.12,
15:18:24:787,0.19,0.10,0.15,0.01,0.04,0.12,
15:18:24:787,0.19,0.10,0.15,0.01,0.02,0.12,
15:18:24:787,0.26,0.10,0.13,0.01,0.02,0.12,
15:18:24:787,0.26,0.10,0.13,0.01,0.02,0.11,
15:18:24:787,0.31,0.12,0.15,0.01,0.02,0.11,
15:18:24:788,0.31,0.12,0.15,0.01,0.02,0.11,
15:18:24:788,0.36,0.12,0.19,0.01,0.02,0.11,
15:18:24:788,0.36,0.12,0.19,0.01,0.03,0.10,
15:18:24:788,0.35,0.10,0.24,0.01,0.03,0.10,
15:18:24:789,0.35,0.10,0.24,0.01,0.06,0.09,
15:18:24:789,0.32,0.11,0.32,0.01,0.06,0.09,
15:18:24:789,0.32,0.11,0.32,0.02,0.09,0.09,
15:18:24:789,0.28,0.11,0.37,0.02,0.09,0.09,
15:18:24:789,0.28,0.11,0.37,0.03,0.12,0.09,
15:18:24:790,0.22,0.15,0.48,0.03,0.12,0.09,
15:18:24:790,0.22,0.15,0.48,0.05,0.14,0.09,
15:18:24:790,0.18,0.15,0.49,0.05,0.14,0.09,
15:18:24:790,0.18,0.15,0.49,0.06,0.16,0.09,
15:18:24:790,0.17,0.21,0.56,0.06,0.16,0.09,
15:18:24:791,0.17,0.21,0.56,0.08,0.17,0.09,
15:18:24:791,0.13,0.19,0.56,0.08,0.17,0.09,
15:18:24:791,0.13,0.19,0.56,0.10,0.18,0.10,
15:18:24:791,0.12,0.21,0.52,0.10,0.18,0.10,
15:18:24:791,0.12,0.21,0.52,0.11,0.18,0.10,
15:18:24:792,0.14,0.22,0.54,0.11,0.18,0.10,
15:18:24:792,0.14,0.22,0.54,0.13,0.18,0.11,
15:18:24:792,0.19,0.19,0.51,0.13,0.18,0.11,
15:18:24:792,0.19,0.19,0.51,0.15,0.17,0.11,
15:18:24:792,0.22,0.18,0.44,0.15,0.17,0.11,
15:18:24:793,0.22,0.18,0.44,0.16,0.16,0.11,
15:18:24:793,0.23,0.20,0.43,0.16,0.16,0.11,
15:18:24:793,-0.08,0.31,0.28,0.16,0.16,0.11,
15:18:24:793,-0.08,0.31,0.28,0.18,0.15,0.11,
15:18:24:793,-0.08,0.31,0.28,0.19,0.17,0.12,
15:18:24:794,0.12,0.39,0.03,0.19,0.17,0.12,
15:18:24:794,0.12,0.39,0.03,0.20,0.18,0.12,
15:18:24:794,0.50,0.22,0.32,0.20,0.18,0.12,
15:18:24:794,0.50,0.22,0.32,0.21,0.14,0.12,
15:18:24:794,0.43,0.09,0.38,0.21,0.14,0.12,
15:18:24:795,0.43,0.09,0.38,0.21,0.10,0.10,
15:18:24:795,0.39,0.07,0.17,0.21,0.10,0.10,
15:18:24:795,0.39,0.07,0.17,0.22,0.08,0.07,
15:18:24:795,0.36,0.08,-0.02,0.22,0.08,0.07,
15:18:24:795,0.36,0.08,-0.02,0.22,0.07,0.06,
15:18:24:795,0.31,0.19,-0.17,0.22,0.07,0.06,
15:18:24:796,0.31,0.19,-0.17,0.22,0.06,0.04,
15:18:24:796,0.23,0.24,-0.27,0.22,0.06,0.04,
15:18:24:796,0.23,0.24,-0.27,0.21,0.06,0.03,
15:18:24:796,0.18,0.25,-0.40,0.21,0.06,0.03,
15:18:24:796,0.18,0.25,-0.40,0.20,0.06,0.03,
15:18:24:797,0.16,0.24,-0.50,0.20,0.06,0.03,
15:18:24:797,0.16,0.24,-0.50,0.18,0.05,0.03,
15:18:24:797,0.14,0.19,-0.56,0.18,0.05,0.03,
15:18:24:797,0.14,0.11,-0.66,0.18,0.05,0.03,
15:18:24:797,0.14,0.11,-0.66,0.16,0.04,0.02,
15:18:24:798,0.14,0.11,-0.66,0.13,0.02,0.02,
15:18:24:798,0.16,0.07,-0.75,0.13,0.02,0.02,
15:18:24:798,0.16,0.07,-0.75,0.10,0.01,0.01,
15:18:24:798,0.09,0.04,-0.70,0.10,0.01,0.01,
15:18:24:798,0.09,0.04,-0.70,0.07,-0.01,0.00,
15:18:24:798,0.02,0.07,-0.63,0.07,-0.01,0.00,
15:18:24:799,0.02,0.07,-0.63,0.05,-0.02,0.00,
15:18:24:799,-0.05,0.08,-0.56,0.05,-0.02,0.00,
15:18:24:799,-0.05,0.08,-0.56,0.03,-0.04,0.00,
15:18:24:799,-0.12,0.08,-0.50,0.03,-0.04,0.00,
15:18:24:800,-0.12,0.08,-0.50,0.01,-0.06,0.01,
15:18:24:800,-0.14,0.07,-0.47,0.01,-0.06,0.01,
15:18:24:800,-0.14,0.07,-0.47,-0.01,-0.09,0.01,
15:18:24:800,-0.15,0.06,-0.42,-0.01,-0.09,0.01,
15:18:24:800,-0.15,0.06,-0.42,-0.02,-0.10,0.01,
15:18:24:800,-0.12,0.04,-0.39,-0.02,-0.10,0.01,
15:18:24:801,-0.12,0.04,-0.39,-0.03,-0.12,0.02,
15:18:24:801,-0.09,0.01,-0.38,-0.03,-0.12,0.02,
15:18:24:801,-0.09,0.01,-0.38,-0.04,-0.13,0.02,
15:18:24:801,-0.04,-0.01,-0.38,-0.04,-0.13,0.02,
15:18:24:801,-0.04,-0.01,-0.38,-0.05,-0.14,0.01,
15:18:24:802,-0.01,-0.03,-0.34,-0.05,-0.14,0.01,
15:18:24:802,-0.01,-0.03,-0.34,-0.06,-0.14,0.01,
15:18:24:802,0.02,-0.03,-0.32,-0.06,-0.14,0.01,
15:18:24:802,0.02,-0.03,-0.32,-0.07,-0.15,0.01,
15:18:24:803,0.01,-0.04,-0.34,-0.07,-0.15,0.01,
15:18:24:803,0.01,-0.06,-0.34,-0.07,-0.15,0.01,
15:18:24:803,0.01,-0.06,-0.34,-0.08,-0.14,0.00,
15:18:24:803,0.01,-0.06,-0.34,-0.09,-0.14,-0.00,
15:18:24:803,-0.01,-0.06,-0.30,-0.09,-0.14,-0.00,
15:18:24:803,-0.01,-0.06,-0.30,-0.10,-0.13,-0.00,
15:18:24:804,-0.02,-0.06,-0.31,-0.10,-0.13,-0.00,
15:18:24:804,-0.02,-0.06,-0.31,-0.12,-0.14,-0.00,
15:18:24:804,-0.04,-0.08,-0.35,-0.12,-0.14,-0.00,
15:18:24:804,-0.04,-0.08,-0.35,-0.14,-0.13,-0.00,
15:18:24:804,-0.01,-0.06,-0.33,-0.14,-0.13,-0.00,
15:18:24:805,-0.01,-0.06,-0.33,-0.16,-0.13,0.00,
15:18:24:805,-0.01,-0.07,-0.21,-0.16,-0.13,0.00,
15:18:24:805,-0.01,-0.07,-0.21,-0.18,-0.13,0.00,
15:18:24:805,-0.01,-0.07,-0.22,-0.18,-0.13,0.00,
15:18:24:819,-0.01,-0.07,-0.22,-0.19,-0.13,0.00,
15:18:24:820,-0.02,-0.07,-0.23,-0.19,-0.13,0.00,
15:18:24:821,-0.02,-0.07,-0.23,-0.20,-0.12,0.01,
15:18:24:821,-0.01,-0.08,-0.16,-0.20,-0.12,0.01,
15:18:24:821,-0.01,-0.08,-0.16,-0.21,-0.11,0.01,
15:18:24:822,-0.01,-0.08,-0.11,-0.21,-0.11,0.01,
15:18:24:822,-0.01,-0.08,-0.11,-0.20,-0.10,0.01,
15:18:24:822,-0.06,-0.08,-0.06,-0.20,-0.10,0.01,
15:18:24:822,-0.06,-0.08,-0.06,-0.20,-0.09,0.01,
15:18:24:822,-0.07,-0.06,-0.00,-0.20,-0.09,0.01,
15:18:24:823,-0.07,-0.06,-0.00,-0.19,-0.09,0.02,
15:18:24:823,-0.09,-0.08,0.02,-0.19,-0.09,0.02,
15:18:24:823,-0.09,-0.08,0.02,-0.18,-0.08,0.02,
15:18:24:823,-0.10,-0.08,0.02,-0.18,-0.08,0.02,
15:18:24:823,-0.10,-0.08,0.02,-0.16,-0.07,0.03,
15:18:24:823,-0.08,-0.08,0.04,-0.16,-0.07,0.03,
15:18:24:824,-0.08,-0.08,0.04,-0.14,-0.06,0.03,
15:18:24:824,-0.06,-0.10,0.06,-0.14,-0.06,0.03,
15:18:24:824,-0.06,-0.10,0.06,-0.12,-0.05,0.04,
15:18:24:824,-0.04,-0.09,0.10,-0.12,-0.05,0.04,
15:18:24:824,-0.04,-0.09,0.10,-0.10,-0.04,0.04,
15:18:24:825,0.02,-0.08,0.17,-0.10,-0.04,0.04,
15:18:24:827,0.02,-0.08,0.17,-0.07,-0.04,0.04,
15:18:24:827,0.07,-0.08,0.11,-0.07,-0.04,0.04,
15:18:24:828,0.07,-0.08,0.11,-0.06,-0.06,0.03,
15:18:24:828,0.05,-0.05,-0.07,-0.06,-0.06,0.03,
15:18:24:828,-0.03,-0.00,-0.22,-0.06,-0.06,0.03,
15:18:24:828,-0.03,-0.00,-0.22,-0.07,-0.08,0.03,
15:18:24:828,-0.03,-0.00,-0.22,-0.08,-0.08,0.02,
15:18:24:829,-0.09,0.06,-0.28,-0.08,-0.08,0.02,
15:18:24:829,-0.09,0.06,-0.28,-0.09,-0.07,0.03,
15:18:24:829,-0.10,0.07,-0.20,-0.09,-0.07,0.03,
15:18:24:829,-0.10,0.07,-0.20,-0.10,-0.07,0.03,
15:18:24:829,-0.08,0.08,-0.05,-0.10,-0.07,0.03,
15:18:24:829,-0.08,0.08,-0.05,-0.11,-0.08,0.04,
15:18:24:830,-0.07,0.06,0.10,-0.11,-0.08,0.04,
15:18:24:830,-0.03,0.04,0.20,-0.11,-0.08,0.04,
15:18:24:830,-0.03,0.04,0.20,-0.11,-0.08,0.04,
15:18:24:830,-0.03,0.04,0.20,-0.10,-0.09,0.05,
15:18:24:830,-0.06,0.03,0.24,-0.10,-0.09,0.05,
