
time,ax,ay,az,wx,wy,wz,
17:27:42:210,0.74,-1.39,-0.20,0.38,0.03,-0.46,
17:27:42:210,0.74,-1.39,-0.20,0.33,0.07,-0.50,
17:27:42:210,0.74,-1.61,-0.32,0.33,0.07,-0.50,
17:27:42:210,0.74,-1.61,-0.32,0.27,0.12,-0.54,
17:27:42:210,0.69,-1.78,-0.45,0.27,0.12,-0.54,
17:27:42:211,0.69,-1.78,-0.45,0.21,0.16,-0.56,
17:27:42:211,0.61,-1.91,-0.56,0.21,0.16,-0.56,
17:27:42:211,0.61,-1.91,-0.56,0.14,0.20,-0.58,
17:27:42:211,0.50,-1.99,-0.63,0.14,0.20,-0.58,
17:27:42:211,0.50,-1.99,-0.63,0.06,0.22,-0.58,
17:27:42:211,0.40,-2.03,-0.62,0.06,0.22,-0.58,
17:27:42:212,0.40,-2.03,-0.62,-0.03,0.23,-0.58,
17:27:42:212,0.30,-2.03,-0.64,-0.03,0.23,-0.58,
17:27:42:212,0.30,-2.03,-0.64,-0.12,0.23,-0.57,
17:27:42:212,0.24,-1.97,-0.72,-0.12,0.23,-0.57,
17:27:42:212,0.24,-1.97,-0.72,-0.23,0.23,-0.56,
17:27:42:213,0.16,-1.90,-0.79,-0.23,0.23,-0.56,
17:27:42:213,0.16,-1.90,-0.79,-0.34,0.24,-0.54,
17:27:42:213,0.10,-1.81,-0.82,-0.34,0.24,-0.54,
17:27:42:213,0.10,-1.81,-0.82,-0.45,0.24,-0.52,
17:27:42:213,0.01,-1.70,-0.79,-0.45,0.24,-0.52,
17:27:42:213,0.01,-1.70,-0.79,-0.56,0.25,-0.50,
17:27:42:214,-0.13,-1.58,-0.73,-0.56,0.25,-0.50,
17:27:42:214,-0.13,-1.58,-0.73,-0.66,0.25,-0.48,
17:27:42:214,-0.12,-1.49,-0.54,-0.66,0.25,-0.48,
17:27:42:214,-0.12,-1.49,-0.54,-0.77,0.23,-0.46,
17:27:42:214,-0.11,-1.41,-0.41,-0.77,0.23,-0.46,
17:27:42:215,-0.11,-1.41,-0.41,-0.86,0.22,-0.44,
17:27:42:215,-0.16,-1.33,-0.31,-0.86,0.22,-0.44,
17:27:42:215,-0.16,-1.33,-0.31,-0.95,0.22,-0.43,
17:27:42:215,-0.22,-1.25,-0.14,-0.95,0.22,-0.43,
17:27:42:215,-0.22,-1.25,-0.14,-1.02,0.21,-0.42,
17:27:42:215,-0.29,-1.15,-0.00,-1.02,0.21,-0.42,
17:27:42:216,-0.29,-1.15,-0.00,-1.09,0.19,-0.40,
17:27:42:216,-0.43,-0.98,0.03,-1.09,0.19,-0.40,
17:27:42:216,-0.43,-0.98,0.03,-1.15,0.18,-0.38,
17:27:42:216,-0.48,-0.87,0.16,-1.15,0.18,-0.38,
17:27:42:232,-0.48,-0.87,0.16,-1.19,0.17,-0.36,
17:27:42:232,-0.53,-0.80,0.31,-1.19,0.17,-0.36,
17:27:42:233,-0.53,-0.80,0.31,-1.22,0.15,-0.33,
17:27:42:233,-0.52,-0.79,0.55,-1.22,0.15,-0.33,
17:27:42:233,-0.52,-0.79,0.55,-1.24,0.11,-0.30,
17:27:42:234,-0.51,-0.78,0.77,-1.24,0.11,-0.30,
17:27:42:234,-0.51,-0.78,0.77,-1.24,0.08,-0.26,
17:27:42:234,-0.49,-0.75,0.93,-1.24,0.08,-0.26,
17:27:42:234,-0.49,-0.75,0.93,-1.23,0.04,-0.21,
17:27:42:234,-0.50,-0.64,1.04,-1.23,0.04,-0.21,
17:27:42:235,-0.50,-0.64,1.04,-1.20,0.01,-0.15,
17:27:42:235,-0.57,-0.48,1.09,-1.20,0.01,-0.15,
17:27:42:235,-0.57,-0.48,1.09,-1.15,-0.01,-0.07,
17:27:42:235,-0.64,-0.30,1.09,-1.15,-0.01,-0.07,
17:27:42:236,-0.64,-0.30,1.09,-1.10,-0.01,0.02,
17:27:42:236,-0.69,-0.10,1.10,-1.10,-0.01,0.02,
17:27:42:236,-0.69,-0.10,1.10,-1.02,-0.01,0.12,
17:27:42:236,-0.64,0.04,1.13,-1.02,-0.01,0.12,
17:27:42:237,-0.64,0.04,1.13,-0.94,-0.01,0.23,
17:27:42:237,-0.52,0.10,1.21,-0.94,-0.01,0.23,
17:27:42:237,-0.52,0.10,1.21,-0.85,-0.01,0.34,
17:27:42:237,-0.32,0.13,1.27,-0.85,-0.01,0.34,
17:27:42:238,-0.32,0.13,1.27,-0.74,-0.01,0.45,
17:27:42:238,-0.14,0.16,1.30,-0.74,-0.01,0.45,
17:27:42:238,-0.14,0.16,1.30,-0.63,-0.00,0.54,
17:27:42:238,0.03,0.16,1.30,-0.63,-0.00,0.54,
17:27:42:239,0.03,0.16,1.30,-0.50,0.02,0.63,
17:27:42:239,0.19,0.17,1.21,-0.50,0.02,0.63,
17:27:42:239,0.19,0.17,1.21,-0.36,0.06,0.70,
17:27:42:239,0.38,0.17,1.07,-0.36,0.06,0.70,
17:27:42:240,0.38,0.17,1.07,-0.23,0.11,0.77,
17:27:42:241,0.66,0.13,0.95,-0.23,0.11,0.77,
17:27:42:241,0.66,0.13,0.95,-0.08,0.18,0.81,
17:27:42:241,0.87,0.13,0.92,-0.08,0.18,0.81,
17:27:42:241,0.87,0.13,0.92,0.07,0.24,0.84,
17:27:42:242,1.03,0.15,0.96,0.07,0.24,0.84,
17:27:42:242,1.03,0.15,0.96,0.22,0.29,0.85,
17:27:42:242,1.15,0.21,1.05,0.22,0.29,0.85,
17:27:42:242,1.15,0.21,1.05,0.36,0.34,0.83,
17:27:42:243,1.18,0.33,1.17,0.36,0.34,0.83,
17:27:42:243,1.18,0.33,1.17,0.51,0.37,0.80,
17:27:42:243,1.11,0.58,1.24,0.51,0.37,0.80,
17:27:42:243,1.11,0.58,1.24,0.65,0.38,0.76,
17:27:42:243,1.00,0.83,1.22,0.65,0.38,0.76,
17:27:42:244,1.00,0.83,1.22,0.78,0.38,0.72,
17:27:42:244,0.94,1.01,1.10,0.78,0.38,0.72,
17:27:42:244,0.94,1.01,1.10,0.89,0.38,0.67,
17:27:42:244,0.89,1.09,0.90,0.89,0.38,0.67,
17:27:42:244,0.89,1.09,0.90,0.99,0.37,0.61,
17:27:42:245,0.88,1.08,0.73,0.99,0.37,0.61,
17:27:42:245,0.88,1.08,0.73,1.07,0.36,0.53,
17:27:42:245,0.85,0.98,0.53,1.07,0.36,0.53,
17:27:42:245,0.85,0.98,0.53,1.13,0.34,0.44,
17:27:42:245,0.81,0.88,0.32,1.13,0.34,0.44,
17:27:42:246,0.81,0.88,0.32,1.16,0.31,0.33,
17:27:42:246,0.78,0.73,-0.21,1.16,0.31,0.33,
17:27:42:246,0.78,0.73,-0.21,1.15,0.28,0.20,
17:27:42:246,0.65,0.64,-0.37,1.15,0.28,0.20,
17:27:42:246,0.65,0.64,-0.37,1.11,0.22,0.07,
17:27:42:246,0.36,0.62,-0.49,1.11,0.22,0.07,
17:27:42:247,0.36,0.62,-0.49,1.07,0.13,-0.04,
17:27:42:247,0.07,0.60,-0.85,1.07,0.13,-0.04,
17:27:42:247,0.07,0.60,-0.85,1.03,0.05,-0.12,
17:27:42:247,-0.17,0.57,-1.25,1.03,0.05,-0.12,
17:27:42:247,-0.17,0.57,-1.25,0.97,-0.01,-0.17,
17:27:42:248,-0.36,0.54,-1.55,0.97,-0.01,-0.17,
17:27:42:248,-0.36,0.54,-1.55,0.90,-0.05,-0.20,
17:27:42:248,-0.56,0.57,-1.68,0.90,-0.05,-0.20,
17:27:42:248,-0.66,0.58,-1.72,0.90,-0.05,-0.20,
17:27:42:248,-0.66,0.58,-1.72,0.84,-0.09,-0.19,
17:27:42:248,-0.66,0.58,-1.72,0.78,-0.13,-0.16,
17:27:42:249,-0.65,0.53,-1.79,0.78,-0.13,-0.16,
17:27:42:249,-0.65,0.53,-1.79,0.72,-0.15,-0.11,
17:27:42:249,-0.50,0.41,-1.84,0.72,-0.15,-0.11,
17:27:42:249,-0.50,0.41,-1.84,0.67,-0.17,-0.07,
17:27:42:249,-0.27,0.25,-1.85,0.67,-0.17,-0.07,
17:27:42:250,-0.27,0.25,-1.85,0.62,-0.17,-0.03,
17:27:42:250,0.02,0.09,-1.77,0.62,-0.17,-0.03,
17:27:42:250,0.02,0.09,-1.77,0.57,-0.17,-0.00,
17:27:42:250,0.33,0.01,-1.66,0.57,-0.17,-0.00,
17:27:42:250,0.33,0.01,-1.66,0.52,-0.16,-0.00,
17:27:42:251,0.63,-0.01,-1.49,0.52,-0.16,-0.00,
17:27:42:251,0.63,-0.01,-1.49,0.46,-0.15,-0.03,
17:27:42:251,0.83,0.00,-1.25,0.46,-0.15,-0.03,
17:27:42:251,0.83,0.00,-1.25,0.41,-0.15,-0.08,
17:27:42:251,0.94,0.05,-1.04,0.41,-0.15,-0.08,
17:27:42:251,0.94,0.05,-1.04,0.35,-0.15,-0.15,
17:27:42:252,1.01,0.06,-0.96,0.35,-0.15,-0.15,
17:27:42:252,1.01,0.06,-0.96,0.28,-0.15,-0.24,
17:27:42:252,1.02,0.05,-0.80,0.28,-0.15,-0.24,
17:27:42:252,1.02,0.05,-0.80,0.21,-0.16,-0.33,
17:27:42:252,0.90,0.07,-0.71,0.21,-0.16,-0.33,
17:27:42:253,0.90,0.07,-0.71,0.13,-0.17,-0.43,
17:27:42:253,0.75,0.08,-0.64,0.13,-0.17,-0.43,
17:27:42:253,0.75,0.08,-0.64,0.05,-0.18,-0.52,
17:27:42:253,0.61,0.04,-0.54,0.05,-0.18,-0.52,
17:27:42:253,0.61,0.04,-0.54,-0.04,-0.19,-0.61,
17:27:42:253,0.43,0.03,-0.47,-0.04,-0.19,-0.61,
17:27:42:254,0.16,-0.03,-0.37,-0.04,-0.19,-0.61,
17:27:42:254,0.16,-0.03,-0.37,-0.12,-0.19,-0.68,
17:27:42:269,0.16,-0.03,-0.37,-0.20,-0.18,-0.74,
17:27:42:269,-0.11,-0.08,-0.27,-0.20,-0.18,-0.74,
17:27:42:270,-0.11,-0.08,-0.27,-0.28,-0.17,-0.79,
17:27:42:270,-0.42,-0.15,-0.13,-0.28,-0.17,-0.79,
17:27:42:270,-0.42,-0.15,-0.13,-0.34,-0.14,-0.81,
17:27:42:270,-0.77,-0.19,0.03,-0.34,-0.14,-0.81,
17:27:42:271,-0.77,-0.19,0.03,-0.38,-0.11,-0.82,
17:27:42:271,-1.09,-0.24,0.21,-0.38,-0.11,-0.82,
17:27:42:271,-1.40,-0.28,0.33,-0.38,-0.11,-0.82,
17:27:42:271,-1.40,-0.28,0.33,-0.41,-0.07,-0.80,
17:27:42:272,-1.40,-0.28,0.33,-0.42,-0.02,-0.75,
17:27:42:272,-1.64,-0.26,0.38,-0.42,-0.02,-0.75,
17:27:42:272,-1.64,-0.26,0.38,-0.41,0.04,-0.69,
17:27:42:272,-1.78,-0.24,0.36,-0.41,0.04,-0.69,
17:27:42:273,-1.78,-0.24,0.36,-0.39,0.11,-0.61,
17:27:42:273,-1.88,-0.28,0.40,-0.39,0.11,-0.61,
17:27:42:273,-1.88,-0.28,0.40,-0.34,0.18,-0.52,
17:27:42:273,-1.90,-0.35,0.44,-0.34,0.18,-0.52,
17:27:42:273,-1.90,-0.35,0.44,-0.28,0.24,-0.42,
17:27:42:274,-1.87,-0.46,0.38,-0.28,0.24,-0.42,
17:27:42:274,-1.87,-0.46,0.38,-0.21,0.28,-0.31,
17:27:42:274,-1.72,-0.59,0.33,-0.21,0.28,-0.31,
17:27:42:274,-1.72,-0.59,0.33,-0.12,0.32,-0.20,
17:27:42:275,-1.52,-0.74,0.28,-0.12,0.32,-0.20,
17:27:42:275,-1.52,-0.74,0.28,-0.03,0.35,-0.09,
17:27:42:275,-1.30,-0.85,0.22,-0.03,0.35,-0.09,
17:27:42:275,-1.30,-0.85,0.22,0.07,0.36,0.01,
17:27:42:276,-1.07,-0.92,0.13,0.07,0.36,0.01,
17:27:42:276,-1.07,-0.92,0.13,0.17,0.37,0.10,
17:27:42:276,-0.81,-0.95,0.06,0.17,0.37,0.10,
17:27:42:276,-0.81,-0.95,0.06,0.27,0.37,0.17,
17:27:42:276,-0.64,-0.97,0.04,0.27,0.37,0.17,
17:27:42:277,-0.64,-0.97,0.04,0.36,0.36,0.24,
17:27:42:277,-0.48,-0.90,0.02,0.36,0.36,0.24,
17:27:42:278,-0.48,-0.90,0.02,0.45,0.33,0.29,
17:27:42:278,-0.30,-0.83,-0.01,0.45,0.33,0.29,
17:27:42:279,-0.30,-0.83,-0.01,0.52,0.28,0.32,
17:27:42:279,-0.10,-0.74,-0.06,0.52,0.28,0.32,
17:27:42:279,-0.10,-0.74,-0.06,0.58,0.23,0.34,
17:27:42:279,0.11,-0.67,-0.13,0.58,0.23,0.34,
17:27:42:280,0.11,-0.67,-0.13,0.62,0.18,0.34,
17:27:42:280,0.32,-0.62,-0.14,0.62,0.18,0.34,
17:27:42:280,0.32,-0.62,-0.14,0.64,0.12,0.31,
17:27:42:281,0.45,-0.56,-0.17,0.64,0.12,0.31,
17:27:42:281,0.45,-0.56,-0.17,0.64,0.05,0.27,
17:27:42:281,0.56,-0.57,-0.25,0.64,0.05,0.27,
17:27:42:281,0.56,-0.57,-0.25,0.64,-0.02,0.22,
17:27:42:281,0.67,-0.59,-0.43,0.64,-0.02,0.22,
17:27:42:282,0.67,-0.59,-0.43,0.62,-0.08,0.16,
17:27:42:282,0.71,-0.63,-0.62,0.62,-0.08,0.16,
17:27:42:282,0.71,-0.63,-0.62,0.60,-0.12,0.09,
17:27:42:282,0.70,-0.66,-0.75,0.60,-0.12,0.09,
17:27:42:282,0.70,-0.66,-0.75,0.56,-0.14,0.03,
17:27:42:283,0.60,-0.66,-0.86,0.56,-0.14,0.03,
17:27:42:283,0.60,-0.66,-0.86,0.51,-0.16,-0.03,
17:27:42:283,0.40,-0.63,-0.97,0.51,-0.16,-0.03,
17:27:42:283,0.40,-0.63,-0.97,0.45,-0.17,-0.07,
17:27:42:283,0.13,-0.55,-1.11,0.45,-0.17,-0.07,
17:27:42:284,0.13,-0.55,-1.11,0.38,-0.17,-0.09,
17:27:42:284,-0.16,-0.48,-1.26,0.38,-0.17,-0.09,
17:27:42:284,-0.16,-0.48,-1.26,0.32,-0.16,-0.10,
17:27:42:284,-0.47,-0.41,-1.39,0.32,-0.16,-0.10,
17:27:42:284,-0.47,-0.41,-1.39,0.25,-0.14,-0.08,
17:27:42:284,-0.70,-0.36,-1.52,0.25,-0.14,-0.08,
17:27:42:285,-0.70,-0.36,-1.52,0.19,-0.11,-0.05,
17:27:42:285,-0.91,-0.33,-1.56,0.19,-0.11,-0.05,
17:27:42:285,-0.91,-0.33,-1.56,0.14,-0.08,-0.00,
17:27:42:285,-1.03,-0.33,-1.54,0.14,-0.08,-0.00,
17:27:42:285,-1.03,-0.33,-1.54,0.09,-0.06,0.05,
17:27:42:286,-1.06,-0.31,-1.43,0.09,-0.06,0.05,
17:27:42:286,-1.06,-0.31,-1.43,0.06,-0.06,0.11,
17:27:42:286,-0.98,-0.28,-1.28,0.06,-0.06,0.11,
17:27:42:286,-0.81,-0.30,-1.15,0.06,-0.06,0.11,
17:27:42:286,-0.81,-0.30,-1.15,0.04,-0.07,0.18,
17:27:42:286,-0.56,-0.34,-1.05,0.04,-0.07,0.18,
17:27:42:287,-0.56,-0.34,-1.05,0.03,-0.09,0.22,
17:27:42:287,-0.27,-0.42,-1.01,0.03,-0.09,0.22,
17:27:42:287,-0.27,-0.42,-1.01,0.03,-0.10,0.26,
17:27:42:287,-0.27,-0.42,-1.01,0.04,-0.11,0.27,
17:27:42:287,-0.01,-0.47,-0.97,0.04,-0.11,0.27,
17:27:42:287,-0.01,-0.47,-0.97,0.04,-0.11,0.27,
17:27:42:288,0.22,-0.43,-0.91,0.04,-0.11,0.27,
17:27:42:288,0.22,-0.43,-0.91,0.05,-0.11,0.26,
17:27:42:288,0.42,-0.37,-0.86,0.05,-0.11,0.26,
17:27:42:288,0.42,-0.37,-0.86,0.05,-0.11,0.23,
17:27:42:288,0.55,-0.30,-0.82,0.05,-0.11,0.23,
17:27:42:289,0.55,-0.30,-0.82,0.04,-0.11,0.19,
17:27:42:289,0.63,-0.27,-0.78,0.04,-0.11,0.19,
17:27:42:289,0.63,-0.27,-0.78,0.02,-0.11,0.16,
17:27:42:289,0.67,-0.25,-0.73,0.02,-0.11,0.16,
17:27:42:289,0.71,-0.22,-0.67,0.02,-0.11,0.16,
17:27:42:289,0.71,-0.22,-0.67,-0.01,-0.12,0.11,
17:27:42:290,0.71,-0.22,-0.67,-0.05,-0.14,0.07,
17:27:42:290,0.75,-0.19,-0.61,-0.05,-0.14,0.07,
17:27:42:290,0.77,-0.21,-0.58,-0.05,-0.14,0.07,
17:27:42:290,0.77,-0.21,-0.58,-0.09,-0.17,0.03,
17:27:42:290,0.77,-0.21,-0.58,-0.14,-0.19,-0.01,
17:27:42:291,0.78,-0.27,-0.51,-0.14,-0.19,-0.01,
17:27:42:291,0.78,-0.27,-0.51,-0.19,-0.21,-0.05,
17:27:42:291,0.81,-0.32,-0.43,-0.19,-0.21,-0.05,
17:27:42:306,0.81,-0.32,-0.43,-0.25,-0.23,-0.08,
17:27:42:307,0.79,-0.37,-0.33,-0.25,-0.23,-0.08,
17:27:42:307,0.79,-0.37,-0.33,-0.29,-0.26,-0.12,
17:27:42:307,0.76,-0.45,-0.24,-0.29,-0.26,-0.12,
17:27:42:308,0.76,-0.45,-0.24,-0.34,-0.27,-0.15,
17:27:42:308,0.67,-0.50,-0.17,-0.34,-0.27,-0.15,
17:27:42:308,0.67,-0.50,-0.17,-0.37,-0.28,-0.17,
17:27:42:308,0.56,-0.56,-0.11,-0.37,-0.28,-0.17,
17:27:42:308,0.48,-0.65,-0.14,-0.37,-0.28,-0.17,
17:27:42:309,0.48,-0.65,-0.14,-0.40,-0.29,-0.18,
17:27:42:309,0.48,-0.65,-0.14,-0.41,-0.28,-0.19,
17:27:42:309,0.41,-0.71,-0.14,-0.41,-0.28,-0.19,
17:27:42:309,0.41,-0.71,-0.14,-0.42,-0.26,-0.18,
17:27:42:310,0.30,-0.73,-0.19,-0.42,-0.26,-0.18,
17:27:42:310,0.30,-0.73,-0.19,-0.41,-0.24,-0.16,
17:27:42:310,0.17,-0.72,-0.25,-0.41,-0.24,-0.16,
17:27:42:310,0.17,-0.72,-0.25,-0.40,-0.21,-0.13,
17:27:42:311,0.05,-0.69,-0.32,-0.40,-0.21,-0.13,
17:27:42:311,0.05,-0.69,-0.32,-0.37,-0.18,-0.08,
17:27:42:311,-0.07,-0.64,-0.38,-0.37,-0.18,-0.08,
17:27:42:311,-0.07,-0.64,-0.38,-0.33,-0.15,-0.02,
17:27:42:312,-0.11,-0.62,-0.43,-0.33,-0.15,-0.02,
17:27:42:312,-0.12,-0.61,-0.47,-0.33,-0.15,-0.02,
17:27:42:312,-0.12,-0.61,-0.47,-0.29,-0.12,0.05,
17:27:42:312,-0.12,-0.61,-0.47,-0.24,-0.10,0.12,
17:27:42:313,-0.04,-0.60,-0.48,-0.24,-0.10,0.12,
17:27:42:313,-0.04,-0.60,-0.48,-0.20,-0.09,0.19,
17:27:42:313,0.15,-0.61,-0.49,-0.20,-0.09,0.19,
17:27:42:313,0.15,-0.61,-0.49,-0.15,-0.08,0.25,
17:27:42:314,0.38,-0.58,-0.40,-0.15,-0.08,0.25,
17:27:42:314,0.38,-0.58,-0.40,-0.11,-0.09,0.29,
17:27:42:315,0.66,-0.56,-0.25,-0.11,-0.09,0.29,
17:27:42:315,0.66,-0.56,-0.25,-0.08,-0.11,0.32,
17:27:42:315,0.91,-0.52,-0.07,-0.08,-0.11,0.32,
17:27:42:316,0.91,-0.52,-0.07,-0.05,-0.15,0.31,
17:27:42:316,1.12,-0.47,0.07,-0.05,-0.15,0.31,
17:27:42:316,1.12,-0.47,0.07,-0.04,-0.19,0.28,
17:27:42:317,1.32,-0.41,0.16,-0.04,-0.19,0.28,
17:27:42:317,1.32,-0.41,0.16,-0.04,-0.24,0.23,
17:27:42:317,1.54,-0.37,0.08,-0.04,-0.24,0.23,
17:27:42:317,1.54,-0.37,0.08,-0.06,-0.26,0.15,
17:27:42:318,1.69,-0.32,0.05,-0.06,-0.26,0.15,
17:27:42:318,1.69,-0.32,0.05,-0.09,-0.27,0.06,
17:27:42:318,1.71,-0.26,0.01,-0.09,-0.27,0.06,
17:27:42:318,1.71,-0.26,0.01,-0.13,-0.27,-0.03,
17:27:42:318,1.66,-0.25,0.25,-0.13,-0.27,-0.03,
17:27:42:319,1.66,-0.25,0.25,-0.16,-0.28,-0.11,
17:27:42:319,1.48,-0.20,0.28,-0.16,-0.28,-0.11,
17:27:42:319,1.48,-0.20,0.28,-0.19,-0.29,-0.18,
17:27:42:319,1.22,-0.20,0.13,-0.19,-0.29,-0.18,
17:27:42:319,1.22,-0.20,0.13,-0.24,-0.29,-0.23,
17:27:42:320,0.91,-0.16,-0.05,-0.24,-0.29,-0.23,
17:27:42:320,0.91,-0.16,-0.05,-0.28,-0.28,-0.26,
17:27:42:320,0.58,-0.14,-0.20,-0.28,-0.28,-0.26,
17:27:42:320,0.58,-0.14,-0.20,-0.31,-0.24,-0.26,
17:27:42:320,0.26,-0.14,-0.26,-0.31,-0.24,-0.26,
17:27:42:320,0.26,-0.14,-0.26,-0.34,-0.20,-0.25,
17:27:42:321,0.05,-0.15,-0.29,-0.34,-0.20,-0.25,
17:27:42:321,0.05,-0.15,-0.29,-0.36,-0.16,-0.22,
17:27:42:321,-0.09,-0.19,-0.29,-0.36,-0.16,-0.22,
17:27:42:321,-0.09,-0.19,-0.29,-0.38,-0.13,-0.19,
17:27:42:321,-0.19,-0.18,-0.25,-0.38,-0.13,-0.19,
17:27:42:322,-0.19,-0.18,-0.25,-0.39,-0.11,-0.14,
17:27:42:322,-0.30,-0.13,-0.21,-0.39,-0.11,-0.14,
17:27:42:322,-0.30,-0.13,-0.21,-0.39,-0.10,-0.10,
17:27:42:322,-0.36,-0.09,-0.19,-0.39,-0.10,-0.10,
17:27:42:322,-0.36,-0.09,-0.19,-0.38,-0.09,-0.05,
17:27:42:322,-0.39,-0.04,-0.24,-0.38,-0.09,-0.05,
17:27:42:323,-0.39,-0.04,-0.24,-0.36,-0.08,-0.00,
17:27:42:323,-0.39,0.01,-0.30,-0.36,-0.08,-0.00,
17:27:42:323,-0.39,0.01,-0.30,-0.33,-0.08,0.04,
17:27:42:323,-0.34,0.05,-0.35,-0.33,-0.08,0.04,
17:27:42:323,-0.34,0.05,-0.35,-0.29,-0.06,0.07,
17:27:42:323,-0.28,0.12,-0.40,-0.29,-0.06,0.07,
17:27:42:324,-0.28,0.12,-0.40,-0.25,-0.05,0.11,
17:27:42:324,-0.24,0.21,-0.46,-0.25,-0.05,0.11,
17:27:42:324,-0.24,0.21,-0.46,-0.21,-0.05,0.13,
17:27:42:324,-0.18,0.27,-0.49,-0.21,-0.05,0.13,
17:27:42:324,-0.18,0.27,-0.49,-0.16,-0.04,0.15,
17:27:42:325,-0.08,0.32,-0.57,-0.16,-0.04,0.15,
17:27:42:325,-0.08,0.32,-0.57,-0.11,-0.04,0.17,
17:27:42:325,-0.00,0.36,-0.60,-0.11,-0.04,0.17,
17:27:42:325,-0.00,0.36,-0.60,-0.07,-0.04,0.17,
17:27:42:325,0.11,0.38,-0.63,-0.07,-0.04,0.17,
17:27:42:325,0.11,0.38,-0.63,-0.03,-0.05,0.18,
17:27:42:326,0.15,0.43,-0.64,-0.03,-0.05,0.18,
17:27:42:326,0.15,0.43,-0.64,-0.00,-0.07,0.17,
17:27:42:326,0.15,0.50,-0.63,-0.00,-0.07,0.17,
17:27:42:326,0.15,0.50,-0.63,0.02,-0.09,0.16,
17:27:42:326,0.18,0.61,-0.54,0.02,-0.09,0.16,
17:27:42:327,0.18,0.61,-0.54,0.03,-0.11,0.15,
17:27:42:327,0.19,0.68,-0.49,0.03,-0.11,0.15,
17:27:42:327,0.19,0.68,-0.49,0.04,-0.13,0.13,
17:27:42:327,0.23,0.70,-0.38,0.04,-0.13,0.13,
17:27:42:327,0.23,0.70,-0.38,0.04,-0.16,0.10,
17:27:42:327,0.30,0.67,-0.25,0.04,-0.16,0.10,
17:27:42:328,0.30,0.67,-0.25,0.04,-0.18,0.06,
17:27:42:328,0.33,0.62,-0.20,0.04,-0.18,0.06,
17:27:42:328,0.33,0.62,-0.20,0.03,-0.17,0.00,
17:27:42:328,0.36,0.52,-0.33,0.03,-0.17,0.00,
17:27:42:344,0.36,0.52,-0.33,0.02,-0.12,-0.06,
17:27:42:344,0.34,0.43,-0.77,0.02,-0.12,-0.06,
17:27:42:345,0.34,0.43,-0.77,0.00,0.03,-0.14,
17:27:42:345,0.28,0.30,-1.28,0.00,0.03,-0.14,
17:27:42:345,0.28,0.30,-1.28,-0.03,0.26,-0.22,
17:27:42:345,0.16,0.07,-1.48,-0.03,0.26,-0.22,
17:27:42:346,0.16,0.07,-1.48,-0.06,0.51,-0.29,
17:27:42:346,-0.05,-0.23,-1.66,-0.06,0.51,-0.29,
17:27:42:346,-0.05,-0.23,-1.66,-0.11,0.74,-0.36,
17:27:42:346,-0.35,-0.53,-1.81,-0.11,0.74,-0.36,
17:27:42:347,-0.35,-0.53,-1.81,-0.17,0.94,-0.39,
17:27:42:347,-0.80,-0.85,-2.00,-0.17,0.94,-0.39,
17:27:42:347,-0.80,-0.85,-2.00,-0.25,1.07,-0.39,
17:27:42:347,-1.30,-1.07,-2.18,-0.25,1.07,-0.39,
17:27:42:348,-1.30,-1.07,-2.18,-0.33,1.13,-0.34,
17:27:42:348,-1.89,-1.15,-2.32,-0.33,1.13,-0.34,
17:27:42:348,-1.89,-1.15,-2.32,-0.42,1.12,-0.25,
17:27:42:348,-2.49,-1.22,-2.36,-0.42,1.12,-0.25,
17:27:42:348,-2.49,-1.22,-2.36,-0.51,1.02,-0.10,
17:27:42:349,-3.03,-1.25,-2.08,-0.51,1.02,-0.10,
17:27:42:349,-3.03,-1.25,-2.08,-0.61,0.82,0.07,
17:27:42:349,-3.68,-1.11,-1.25,-0.61,0.82,0.07,
17:27:42:349,-3.68,-1.11,-1.25,-0.69,0.51,0.29,
17:27:42:350,-4.07,-0.96,-1.05,-0.69,0.51,0.29,
17:27:42:350,-4.15,-0.69,-0.81,-0.69,0.51,0.29,
17:27:42:350,-4.15,-0.69,-0.81,-0.76,0.15,0.53,
17:27:42:350,-4.15,-0.69,-0.81,-0.83,-0.18,0.77,
17:27:42:351,-3.81,-0.42,-0.51,-0.83,-0.18,0.77,
17:27:42:351,-3.81,-0.42,-0.51,-0.88,-0.46,1.00,
17:27:42:351,-3.06,-0.32,-0.39,-0.88,-0.46,1.00,
17:27:42:351,-3.06,-0.32,-0.39,-0.91,-0.63,1.18,
17:27:42:352,-1.91,-0.43,-0.19,-0.91,-0.63,1.18,
17:27:42:352,-1.91,-0.43,-0.19,-0.93,-0.69,1.30,
17:27:42:353,-0.58,-0.57,0.11,-0.93,-0.69,1.30,
17:27:42:353,-0.58,-0.57,0.11,-0.92,-0.63,1.34,
17:27:42:355,0.58,-0.63,0.40,-0.92,-0.63,1.34,
17:27:42:355,0.58,-0.63,0.40,-0.90,-0.48,1.31,
17:27:42:355,1.50,-0.66,0.81,-0.90,-0.48,1.31,
17:27:42:356,1.50,-0.66,0.81,-0.86,-0.28,1.23,
17:27:42:356,2.15,-0.63,1.30,-0.86,-0.28,1.23,
17:27:42:356,2.15,-0.63,1.30,-0.81,-0.08,1.11,
17:27:42:356,2.52,-0.55,1.81,-0.81,-0.08,1.11,
17:27:42:357,2.52,-0.55,1.81,-0.76,0.11,0.96,
17:27:42:357,2.66,-0.38,2.14,-0.76,0.11,0.96,
17:27:42:357,2.66,-0.38,2.14,-0.71,0.26,0.80,
