
time,ax,ay,az,wx,wy,wz,
17:42:23:240,0.70,-0.23,0.56,-0.18,-0.19,0.11,
17:42:23:240,0.59,-0.20,0.55,-0.18,-0.19,0.11,
17:42:23:241,0.59,-0.20,0.55,-0.16,-0.19,0.11,
17:42:23:241,0.45,-0.14,0.48,-0.16,-0.19,0.11,
17:42:23:242,0.45,-0.14,0.48,-0.14,-0.19,0.11,
17:42:23:242,0.37,-0.15,0.42,-0.14,-0.19,0.11,
17:42:23:243,0.37,-0.15,0.42,-0.12,-0.19,0.11,
17:42:23:243,0.31,-0.14,0.37,-0.12,-0.19,0.11,
17:42:23:244,0.31,-0.14,0.37,-0.11,-0.20,0.12,
17:42:23:244,0.31,-0.12,0.28,-0.11,-0.20,0.12,
17:42:23:246,0.31,-0.12,0.28,-0.11,-0.20,0.13,
17:42:23:246,0.30,-0.09,0.18,-0.11,-0.20,0.13,
17:42:23:251,0.30,-0.09,0.18,-0.11,-0.19,0.14,
17:42:23:252,0.27,-0.06,0.08,-0.11,-0.19,0.14,
17:42:23:256,0.27,-0.06,0.08,-0.11,-0.15,0.16,
17:42:23:257,0.32,-0.05,0.08,-0.11,-0.15,0.16,
17:42:23:260,0.32,-0.05,0.08,-0.10,-0.09,0.17,
17:42:23:261,0.42,-0.08,0.16,-0.10,-0.09,0.17,
17:42:23:265,0.42,-0.08,0.16,-0.09,-0.02,0.17,
17:42:23:266,0.51,-0.14,0.31,-0.09,-0.02,0.17,
17:42:23:270,0.56,-0.18,0.41,-0.09,-0.02,0.17,
17:42:23:271,0.56,-0.18,0.41,-0.06,0.04,0.18,
17:42:23:275,0.56,-0.18,0.41,-0.03,0.10,0.18,
17:42:23:276,0.56,-0.18,0.44,-0.03,0.10,0.18,
17:42:23:280,0.51,-0.09,0.47,-0.03,0.10,0.18,
17:42:23:281,0.51,-0.09,0.47,-0.00,0.15,0.19,
17:42:23:285,0.51,-0.09,0.47,0.03,0.18,0.20,
17:42:23:286,0.45,-0.01,0.46,0.03,0.18,0.20,
17:42:23:289,0.45,-0.01,0.46,0.05,0.20,0.21,
17:42:23:290,0.37,0.02,0.39,0.05,0.20,0.21,
17:42:23:294,0.37,0.02,0.39,0.06,0.21,0.23,
17:42:23:295,0.30,-0.01,0.27,0.06,0.21,0.23,
17:42:23:299,0.30,-0.01,0.27,0.07,0.21,0.24,
17:42:23:301,0.22,-0.04,0.07,0.07,0.21,0.24,
17:42:23:305,0.22,-0.04,0.07,0.08,0.22,0.25,
17:42:23:306,0.22,-0.11,-0.04,0.08,0.22,0.25,
17:42:23:309,0.22,-0.11,-0.04,0.08,0.23,0.26,
17:42:23:310,0.23,-0.16,-0.13,0.08,0.23,0.26,
17:42:23:314,0.15,-0.09,-0.28,0.08,0.23,0.26,
17:42:23:315,0.15,-0.09,-0.28,0.09,0.23,0.26,
17:42:23:320,0.18,-0.06,-0.30,0.09,0.23,0.26,
17:42:23:321,0.18,-0.06,-0.30,0.09,0.24,0.26,
17:42:23:325,0.18,-0.06,-0.30,0.09,0.25,0.26,
17:42:23:326,0.21,-0.07,-0.31,0.09,0.25,0.26,
17:42:23:328,0.21,-0.07,-0.31,0.09,0.26,0.26,
17:42:23:329,0.15,-0.04,-0.39,0.09,0.26,0.26,
17:42:23:338,0.15,-0.04,-0.39,0.08,0.28,0.26,
17:42:23:339,0.24,-0.03,-0.38,0.08,0.28,0.26,
17:42:23:339,0.24,-0.03,-0.38,0.07,0.29,0.27,
17:42:23:339,0.40,-0.06,-0.26,0.07,0.29,0.27,
17:42:23:343,0.47,-0.07,-0.13,0.07,0.29,0.27,
17:42:23:344,0.47,-0.07,-0.13,0.06,0.29,0.26,
17:42:23:347,0.46,-0.03,0.03,0.06,0.29,0.26,
17:42:23:348,0.46,-0.03,0.03,0.05,0.30,0.26,
17:42:23:352,0.56,-0.08,0.31,0.05,0.30,0.26,
17:42:23:353,0.56,-0.08,0.31,0.06,0.29,0.25,
17:42:23:357,0.56,-0.08,0.31,0.07,0.27,0.23,
17:42:23:358,0.43,-0.06,0.27,0.07,0.27,0.23,
17:42:23:362,0.38,0.02,0.20,0.07,0.27,0.23,
17:42:23:363,0.38,0.02,0.20,0.08,0.26,0.21,
17:42:23:367,0.38,0.02,0.20,0.10,0.25,0.20,
17:42:23:368,0.41,0.10,0.17,0.10,0.25,0.20,
17:42:23:372,0.41,0.10,0.17,0.11,0.25,0.18,
17:42:23:372,0.47,0.12,0.11,0.11,0.25,0.18,
17:42:23:377,0.41,0.12,-0.01,0.11,0.25,0.18,
17:42:23:377,0.41,0.12,-0.01,0.12,0.24,0.17,
17:42:23:382,0.32,0.09,-0.08,0.12,0.24,0.17,
17:42:23:383,0.32,0.09,-0.08,0.13,0.23,0.15,
17:42:23:387,0.32,0.09,-0.08,0.14,0.22,0.13,
17:42:23:388,0.27,0.08,-0.15,0.14,0.22,0.13,
17:42:23:391,0.27,0.08,-0.15,0.14,0.21,0.12,
17:42:23:391,0.33,0.07,-0.24,0.14,0.21,0.12,
17:42:23:395,0.33,0.07,-0.24,0.14,0.20,0.10,
17:42:23:396,0.44,-0.02,-0.33,0.14,0.20,0.10,
17:42:23:401,0.48,-0.11,-0.45,0.14,0.20,0.10,
17:42:23:402,0.48,-0.11,-0.45,0.14,0.19,0.09,
17:42:23:406,0.48,-0.11,-0.45,0.14,0.20,0.07,
17:42:23:408,0.47,-0.11,-0.56,0.14,0.20,0.07,
17:42:23:411,0.48,-0.07,-0.64,0.14,0.20,0.07,
17:42:23:412,0.48,-0.07,-0.64,0.13,0.21,0.06,
17:42:23:416,0.48,-0.07,-0.64,0.13,0.23,0.04,
17:42:23:417,0.62,-0.11,-0.59,0.13,0.23,0.04,
17:42:23:420,0.72,-0.22,-0.44,0.13,0.23,0.04,
17:42:23:421,0.72,-0.22,-0.44,0.12,0.24,0.02,
17:42:23:426,0.72,-0.22,-0.44,0.12,0.24,0.00,
17:42:23:427,0.67,-0.23,-0.40,0.12,0.24,0.00,
17:42:23:479,0.53,-0.29,-0.28,0.12,0.24,0.00,
17:42:23:480,0.53,-0.29,-0.28,0.12,0.24,-0.01,
17:42:23:480,0.53,-0.29,-0.28,0.11,0.26,-0.03,
17:42:23:481,0.60,-0.25,-0.20,0.11,0.26,-0.03,
17:42:23:481,0.60,-0.25,-0.20,0.12,0.27,-0.05,
17:42:23:482,0.69,-0.13,-0.15,0.12,0.27,-0.05,
17:42:23:483,0.69,-0.13,-0.15,0.12,0.28,-0.06,
17:42:23:484,0.62,-0.03,0.08,0.12,0.28,-0.06,
17:42:23:484,0.62,-0.03,0.08,0.13,0.29,-0.07,
17:42:23:485,0.35,0.09,0.22,0.13,0.29,-0.07,
17:42:23:486,0.10,0.29,0.31,0.13,0.29,-0.07,
17:42:23:486,0.10,0.29,0.31,0.13,0.29,-0.07,
17:42:23:487,0.10,0.29,0.31,0.13,0.28,-0.05,
17:42:23:488,0.04,0.47,0.51,0.13,0.28,-0.05,
17:42:23:488,0.04,0.47,0.51,0.13,0.27,-0.03,
17:42:23:489,-0.19,0.66,0.57,0.13,0.27,-0.03,
17:42:23:489,-0.19,0.66,0.57,0.14,0.25,0.01,
17:42:23:490,-0.17,0.75,0.67,0.14,0.25,0.01,
17:42:23:491,-0.17,0.75,0.67,0.14,0.24,0.06,
17:42:23:491,-0.05,0.64,0.66,0.14,0.24,0.06,
17:42:23:491,0.02,0.50,0.56,0.14,0.24,0.06,
17:42:23:492,0.02,0.50,0.56,0.15,0.24,0.11,
17:42:23:493,0.02,0.50,0.56,0.16,0.27,0.15,
17:42:23:493,0.12,0.35,0.54,0.16,0.27,0.15,
17:42:23:494,0.12,0.35,0.54,0.18,0.33,0.19,
17:42:23:494,0.10,0.23,-0.84,0.18,0.33,0.19,
17:42:23:495,0.10,0.23,-0.84,0.19,0.49,0.22,
17:42:23:495,0.30,0.25,-1.00,0.19,0.49,0.22,
17:42:23:499,0.30,0.25,-1.00,0.20,0.63,0.23,
17:42:23:500,0.43,0.17,0.23,0.20,0.63,0.23,
17:42:23:504,0.43,0.17,0.23,0.22,0.67,0.23,
17:42:23:508,0.22,0.02,0.73,0.22,0.67,0.23,
17:42:23:509,0.01,-0.05,0.74,0.22,0.67,0.23,
17:42:23:510,0.01,-0.05,0.74,0.25,0.67,0.23,
17:42:23:512,0.18,-0.09,0.74,0.25,0.67,0.23,
17:42:23:513,0.18,-0.09,0.74,0.29,0.68,0.24,
17:42:23:518,0.18,-0.09,0.74,0.31,0.67,0.24,
17:42:23:519,0.47,-0.05,0.60,0.31,0.67,0.24,
17:42:23:522,0.47,-0.05,0.60,0.33,0.67,0.22,
17:42:23:523,0.50,0.02,0.39,0.33,0.67,0.22,
17:42:23:527,0.39,0.11,0.28,0.33,0.67,0.22,
17:42:23:527,0.39,0.11,0.28,0.34,0.68,0.20,
17:42:23:532,0.36,0.16,0.17,0.34,0.68,0.20,
17:42:23:533,0.36,0.16,0.17,0.35,0.69,0.19,
17:42:23:537,0.31,0.17,0.21,0.35,0.69,0.19,
17:42:23:538,0.31,0.17,0.21,0.35,0.71,0.18,
17:42:23:542,0.31,0.13,0.12,0.35,0.71,0.18,
17:42:23:543,0.31,0.13,0.12,0.34,0.71,0.17,
17:42:23:546,0.39,0.05,-0.01,0.34,0.71,0.17,
17:42:23:547,0.39,0.05,-0.01,0.33,0.70,0.16,
17:42:23:552,0.54,-0.05,0.07,0.33,0.70,0.16,
17:42:23:554,0.54,-0.05,0.07,0.31,0.70,0.15,
17:42:23:556,0.54,-0.05,0.07,0.29,0.69,0.13,
17:42:23:556,0.58,-0.12,0.18,0.29,0.69,0.13,
17:42:23:561,0.58,-0.12,0.18,0.27,0.69,0.10,
17:42:23:561,0.52,-0.54,-0.76,0.27,0.69,0.10,
17:42:23:566,0.52,-0.54,-0.76,0.24,0.74,0.07,
17:42:23:567,1.13,-0.77,-0.32,0.24,0.74,0.07,
17:42:23:572,1.13,-0.77,-0.32,0.22,0.75,0.01,
17:42:23:573,1.44,-0.91,-0.06,0.22,0.75,0.01,
17:42:23:577,1.44,-0.91,-0.06,0.21,0.75,-0.07,
17:42:23:579,1.48,-0.99,-0.11,0.21,0.75,-0.07,
17:42:23:580,1.14,-0.85,0.43,0.21,0.75,-0.07,
17:42:23:581,1.14,-0.85,0.43,0.20,0.75,-0.14,
17:42:23:587,0.83,-0.56,1.01,0.20,0.75,-0.14,
17:42:23:588,0.83,-0.56,1.01,0.21,0.72,-0.19,
17:42:23:590,0.83,-0.56,1.01,0.24,0.67,-0.23,
17:42:23:591,0.60,-0.28,1.08,0.24,0.67,-0.23,
17:42:23:596,0.33,0.07,1.00,0.24,0.67,-0.23,
17:42:23:598,0.33,0.07,1.00,0.28,0.62,-0.26,
17:42:23:602,-0.15,0.45,0.79,0.28,0.62,-0.26,
17:42:23:603,-0.15,0.45,0.79,0.33,0.58,-0.27,
17:42:23:605,-0.15,0.45,0.79,0.38,0.54,-0.27,
17:42:23:607,-0.43,0.73,0.54,0.38,0.54,-0.27,
17:42:23:610,-0.72,0.99,0.38,0.38,0.54,-0.27,
17:42:23:611,-0.72,0.99,0.38,0.42,0.50,-0.25,
17:42:23:615,-0.88,1.15,0.13,0.42,0.50,-0.25,
17:42:23:616,-0.88,1.15,0.13,0.45,0.47,-0.21,
17:42:23:620,-0.88,1.15,0.13,0.46,0.43,-0.17,
17:42:23:621,-0.95,1.22,-0.06,0.46,0.43,-0.17,
17:42:23:625,-0.95,1.22,-0.06,0.46,0.39,-0.12,
17:42:23:626,-1.06,1.27,-0.32,0.46,0.39,-0.12,
17:42:23:629,-0.99,1.24,-0.65,0.46,0.39,-0.12,
17:42:23:630,-0.99,1.24,-0.65,0.43,0.36,-0.07,
17:42:23:636,-0.95,1.22,-0.96,0.43,0.36,-0.07,
17:42:23:637,-0.95,1.22,-0.96,0.38,0.34,-0.02,
17:42:23:639,-0.95,1.22,-0.96,0.32,0.33,0.03,
17:42:23:640,-0.73,1.07,-1.06,0.32,0.33,0.03,
17:42:23:644,-0.57,0.89,-1.00,0.32,0.33,0.03,
17:42:23:645,-0.57,0.89,-1.00,0.26,0.33,0.07,
17:42:23:649,-0.33,0.60,-0.77,0.26,0.33,0.07,
17:42:23:650,-0.33,0.60,-0.77,0.20,0.33,0.09,
17:42:23:654,-0.33,0.60,-0.77,0.15,0.32,0.10,
17:42:23:655,-0.17,0.35,-0.60,0.15,0.32,0.10,
17:42:23:658,-0.17,0.35,-0.60,0.10,0.28,0.09,
17:42:23:660,-0.22,0.34,-0.38,0.10,0.28,0.09,
17:42:23:664,-0.32,0.41,-0.24,0.10,0.28,0.09,
17:42:23:666,-0.32,0.41,-0.24,0.07,0.24,0.07,
17:42:23:668,-0.32,0.41,-0.24,0.04,0.19,0.07,
17:42:23:670,-0.35,0.53,-0.13,0.04,0.19,0.07,
17:42:23:709,-0.35,0.53,-0.13,0.02,0.13,0.07,
17:42:23:710,-0.41,0.64,-0.12,0.02,0.13,0.07,
17:42:23:711,-0.41,0.64,-0.12,0.01,0.08,0.08,
17:42:23:711,-0.44,0.74,-0.14,0.01,0.08,0.08,
17:42:23:712,-0.44,0.74,-0.14,-0.00,0.04,0.10,
17:42:23:712,0.19,0.24,-0.05,-0.00,0.04,0.10,
17:42:23:713,0.19,0.24,-0.05,-0.02,-0.01,0.09,
17:42:23:713,0.15,0.18,0.21,-0.02,-0.01,0.09,
17:42:23:714,0.15,0.18,0.21,-0.02,-0.07,0.07,
17:42:23:714,0.16,0.28,0.12,-0.02,-0.07,0.07,
17:42:23:716,0.11,0.42,-0.01,-0.02,-0.07,0.07,
17:42:23:718,0.11,0.42,-0.01,-0.02,-0.10,0.05,
17:42:23:718,-0.04,0.53,-0.16,-0.02,-0.10,0.05,
17:42:23:719,-0.04,0.53,-0.16,-0.04,-0.13,0.04,
17:42:23:719,-0.04,0.53,-0.16,-0.06,-0.17,0.03,
17:42:23:720,-0.23,0.69,-0.40,-0.06,-0.17,0.03,
17:42:23:721,-0.23,0.69,-0.40,-0.09,-0.21,0.03,
17:42:23:722,-0.38,0.75,-0.39,-0.09,-0.21,0.03,
17:42:23:723,-0.39,0.77,-0.35,-0.09,-0.21,0.03,
17:42:23:723,-0.39,0.77,-0.35,-0.11,-0.25,0.04,
17:42:23:724,-0.39,0.77,-0.35,-0.13,-0.29,0.05,
17:42:23:724,-0.35,0.74,-0.33,-0.13,-0.29,0.05,
17:42:23:727,-0.35,0.74,-0.33,-0.16,-0.33,0.05,
17:42:23:728,-0.38,0.73,-0.34,-0.16,-0.33,0.05,
17:42:23:731,-0.38,0.73,-0.34,-0.18,-0.37,0.06,
17:42:23:732,-0.37,0.69,-0.40,-0.18,-0.37,0.06,
17:42:23:736,-0.37,0.69,-0.40,-0.19,-0.39,0.06,
17:42:23:737,-0.23,0.63,-0.26,-0.19,-0.39,0.06,
17:42:23:740,-0.23,0.63,-0.26,-0.21,-0.42,0.06,
17:42:23:741,-0.15,0.57,-0.03,-0.21,-0.42,0.06,
17:42:23:746,-0.15,0.57,-0.03,-0.23,-0.45,0.05,
17:42:23:747,-0.25,0.47,0.14,-0.23,-0.45,0.05,
17:42:23:750,-0.25,0.47,0.14,-0.26,-0.49,0.04,
17:42:23:751,-0.32,0.49,0.32,-0.26,-0.49,0.04,
17:42:23:756,-0.32,0.49,0.32,-0.28,-0.53,0.03,
17:42:23:757,-0.25,0.61,0.57,-0.28,-0.53,0.03,
17:42:23:760,-0.25,0.61,0.57,-0.30,-0.56,0.03,
17:42:23:760,-0.24,0.69,0.72,-0.30,-0.56,0.03,
17:42:23:765,-0.23,0.71,0.84,-0.30,-0.56,0.03,
17:42:23:766,-0.23,0.71,0.84,-0.30,-0.58,0.03,
17:42:23:770,-0.23,0.71,0.84,-0.28,-0.59,0.04,
17:42:23:771,-0.15,0.67,0.91,-0.28,-0.59,0.04,
17:42:23:775,-0.15,0.67,0.91,-0.26,-0.58,0.05,
17:42:23:776,-0.08,0.68,0.98,-0.26,-0.58,0.05,
17:42:23:780,0.02,0.69,1.10,-0.26,-0.58,0.05,
17:42:23:782,0.02,0.69,1.10,-0.23,-0.55,0.06,
17:42:23:786,-0.03,0.68,1.09,-0.23,-0.55,0.06,
17:42:23:787,-0.03,0.68,1.09,-0.18,-0.52,0.06,
17:42:23:790,-0.09,0.61,1.48,-0.18,-0.52,0.06,
17:42:23:791,-0.09,0.61,1.48,-0.12,-0.49,0.08,
17:42:23:795,-0.09,0.61,1.48,-0.08,-0.43,0.09,
17:42:23:796,-0.04,0.47,1.11,-0.08,-0.43,0.09,
17:42:23:801,0.14,0.33,-0.17,-0.08,-0.43,0.09,
17:42:23:803,0.14,0.33,-0.17,-0.03,-0.38,0.10,
17:42:23:804,0.32,0.15,-0.35,-0.03,-0.38,0.10,
17:42:23:805,0.32,0.15,-0.35,0.00,-0.34,0.09,
17:42:23:810,0.40,-0.01,-0.26,0.00,-0.34,0.09,
17:42:23:811,0.40,-0.01,-0.26,0.02,-0.30,0.08,
17:42:23:813,0.50,-0.14,-0.15,0.02,-0.30,0.08,
17:42:23:820,0.50,-0.14,-0.15,0.03,-0.28,0.06,
17:42:23:822,0.62,-0.22,-0.22,0.03,-0.28,0.06,
17:42:23:823,0.62,-0.22,-0.22,0.02,-0.26,0.05,
17:42:23:825,0.65,-0.24,-0.31,0.02,-0.26,0.05,
17:42:23:826,0.65,-0.24,-0.31,0.01,-0.26,0.03,
17:42:23:831,0.65,-0.24,-0.31,-0.02,-0.25,0.03,
17:42:23:833,0.63,-0.25,-0.34,-0.02,-0.25,0.03,
17:42:23:836,0.63,-0.25,-0.34,-0.04,-0.23,0.03,
17:42:23:838,0.64,-0.29,-0.36,-0.04,-0.23,0.03,
17:42:23:839,0.64,-0.29,-0.36,-0.06,-0.21,0.03,
17:42:23:840,0.69,-0.33,-0.36,-0.06,-0.21,0.03,
17:42:23:843,0.69,-0.33,-0.36,-0.08,-0.18,0.03,
17:42:23:844,0.76,-0.30,-0.24,-0.08,-0.18,0.03,
17:42:23:847,0.76,-0.30,-0.24,-0.09,-0.15,0.02,
17:42:23:848,0.76,-0.28,-0.16,-0.09,-0.15,0.02,
17:42:23:855,0.76,-0.28,-0.16,-0.10,-0.13,0.01,
17:42:23:857,0.70,-0.18,-0.06,-0.10,-0.13,0.01,
17:42:23:857,0.56,-0.04,0.06,-0.10,-0.13,0.01,
17:42:23:858,0.56,-0.04,0.06,-0.11,-0.12,-0.01,
17:42:23:862,0.56,-0.04,0.06,-0.11,-0.12,-0.01,
17:42:23:862,0.45,0.07,0.09,-0.11,-0.12,-0.01,
17:42:23:869,0.45,0.07,0.09,-0.11,-0.13,-0.01,
17:42:23:870,0.36,0.15,0.05,-0.11,-0.13,-0.01,
17:42:23:872,0.36,0.15,0.05,-0.11,-0.14,-0.02,
17:42:23:873,0.28,0.20,0.06,-0.11,-0.14,-0.02,
17:42:23:876,0.28,0.20,0.06,-0.10,-0.14,-0.01,
17:42:23:877,0.20,0.21,0.08,-0.10,-0.14,-0.01,
17:42:23:881,0.14,0.19,0.09,-0.10,-0.14,-0.01,
17:42:23:882,0.14,0.19,0.09,-0.09,-0.14,-0.01,
17:42:23:888,0.14,0.19,0.09,-0.08,-0.15,-0.01,
17:42:23:889,0.08,0.17,0.06,-0.08,-0.15,-0.01,
17:42:23:891,0.08,0.17,0.06,-0.07,-0.15,-0.01,
17:42:23:892,0.08,0.20,0.05,-0.07,-0.15,-0.01,
17:42:23:896,0.08,0.20,0.05,-0.06,-0.17,-0.02,
17:42:23:896,0.02,0.23,0.09,-0.06,-0.17,-0.02,
17:42:23:901,-0.12,0.32,0.13,-0.06,-0.17,-0.02,
17:42:23:903,-0.12,0.32,0.13,-0.05,-0.19,-0.02,
17:42:23:906,-0.19,0.40,0.02,-0.05,-0.19,-0.02,
17:42:23:907,-0.19,0.40,0.02,-0.04,-0.20,-0.04,
17:42:23:910,-0.19,0.40,0.02,-0.04,-0.19,-0.04,
17:42:23:911,-0.18,0.50,-0.04,-0.04,-0.19,-0.04,
17:42:23:948,-0.18,0.50,-0.04,-0.04,-0.18,-0.05,
17:42:23:949,-0.17,0.64,0.05,-0.04,-0.18,-0.05,
17:42:23:950,-0.25,0.79,0.25,-0.04,-0.18,-0.05,
17:42:23:951,-0.25,0.79,0.25,-0.03,-0.16,-0.06,
17:42:23:952,-0.32,0.90,0.39,-0.03,-0.16,-0.06,
17:42:23:953,-0.32,0.90,0.39,-0.01,-0.16,-0.05,
17:42:23:954,-0.35,0.87,0.42,-0.01,-0.16,-0.05,
17:42:23:954,-0.35,0.87,0.42,0.02,-0.17,-0.03,
17:42:23:955,-0.35,0.87,0.42,0.05,-0.18,0.00,
17:42:23:956,-0.23,0.78,0.36,0.05,-0.18,0.00,
17:42:23:957,-0.23,0.78,0.36,0.09,-0.20,0.04,
17:42:23:957,-0.08,0.68,0.15,0.09,-0.20,0.04,
17:42:23:958,-0.08,0.68,0.15,0.12,-0.20,0.08,
17:42:23:959,0.13,0.37,-0.24,0.12,-0.20,0.08,
17:42:23:960,0.13,0.37,-0.24,0.15,-0.19,0.10,
17:42:23:960,0.36,-0.08,-0.74,0.15,-0.19,0.10,
17:42:23:961,0.36,-0.08,-0.74,0.16,-0.16,0.09,
17:42:23:961,0.65,-0.44,-1.00,0.16,-0.16,0.09,
17:42:23:962,0.65,-0.44,-1.00,0.16,-0.13,0.06,
17:42:23:962,0.90,-0.65,-1.02,0.16,-0.13,0.06,
17:42:23:963,0.99,-0.68,-1.10,0.16,-0.13,0.06,
17:42:23:964,0.99,-0.68,-1.10,0.13,-0.13,0.01,
17:42:23:970,0.90,-0.61,-1.27,0.13,-0.13,0.01,
17:42:23:971,0.90,-0.61,-1.27,0.08,-0.14,-0.04,
17:42:23:975,0.66,-0.43,-1.41,0.08,-0.14,-0.04,
17:42:23:976,0.66,-0.43,-1.41,0.02,-0.14,-0.07,
17:42:23:978,0.66,-0.43,-1.41,-0.06,-0.14,-0.09,
17:42:23:979,0.43,-0.21,-1.38,-0.06,-0.14,-0.09,
17:42:23:985,0.43,-0.21,-1.38,-0.12,-0.12,-0.09,
17:42:23:987,0.21,0.05,-1.04,-0.12,-0.12,-0.09,
17:42:23:988,0.21,0.05,-1.04,-0.17,-0.11,-0.09,
17:42:23:988,-0.01,0.27,-0.54,-0.17,-0.11,-0.09,
17:42:23:993,-0.01,0.27,-0.54,-0.20,-0.12,-0.08,
17:42:23:994,-0.19,0.41,0.03,-0.20,-0.12,-0.08,
17:42:24:000,-0.34,0.49,0.58,-0.20,-0.12,-0.08,
17:42:24:001,-0.34,0.49,0.58,-0.21,-0.16,-0.07,
17:42:24:003,-0.34,0.49,0.58,-0.20,-0.21,-0.05,
17:42:24:004,-0.43,0.56,0.92,-0.20,-0.21,-0.05,
17:42:24:008,-0.43,0.56,0.92,-0.18,-0.26,-0.03,
17:42:24:009,-0.39,0.59,1.06,-0.18,-0.26,-0.03,
17:42:24:013,-0.39,0.59,1.06,-0.14,-0.31,-0.01,
17:42:24:014,-0.26,0.60,0.41,-0.14,-0.31,-0.01,
17:42:24:017,-0.26,0.60,0.41,-0.11,-0.31,0.01,
17:42:24:018,-0.16,0.58,0.10,-0.11,-0.31,0.01,
17:42:24:022,-0.16,0.58,0.10,-0.07,-0.29,0.02,
17:42:24:023,-0.15,0.53,0.23,-0.07,-0.29,0.02,
17:42:24:027,-0.15,0.53,0.23,-0.03,-0.25,0.04,
17:42:24:027,-0.20,0.47,1.10,-0.03,-0.25,0.04,
17:42:24:031,-0.20,0.47,1.10,0.00,-0.20,0.05,
17:42:24:033,-0.35,0.66,0.74,0.00,-0.20,0.05,
17:42:24:037,-0.36,0.65,0.49,0.00,-0.20,0.05,
17:42:24:038,-0.36,0.65,0.49,0.03,-0.15,0.08,
17:42:24:042,-0.36,0.65,0.49,0.06,-0.12,0.11,
17:42:24:043,-0.11,0.49,0.42,0.06,-0.12,0.11,
17:42:24:047,0.01,0.34,0.34,0.06,-0.12,0.11,
17:42:24:047,0.01,0.34,0.34,0.08,-0.10,0.12,
17:42:24:052,0.19,0.14,0.22,0.08,-0.10,0.12,
17:42:24:054,0.19,0.14,0.22,0.10,-0.07,0.13,
17:42:24:056,0.36,-0.00,-0.00,0.10,-0.07,0.13,
17:42:24:057,0.36,-0.00,-0.00,0.11,-0.05,0.12,
17:42:24:061,0.36,-0.00,-0.00,0.11,-0.02,0.11,
17:42:24:062,0.46,-0.09,-0.14,0.11,-0.02,0.11,
17:42:24:066,0.46,-0.09,-0.14,0.11,0.02,0.11,
17:42:24:067,0.56,-0.18,-0.14,0.11,0.02,0.11,
17:42:24:071,0.56,-0.18,-0.14,0.11,0.05,0.10,
17:42:24:072,0.64,-0.23,0.01,0.11,0.05,0.10,
17:42:24:076,0.74,-0.25,0.17,0.11,0.05,0.10,
17:42:24:076,0.74,-0.25,0.17,0.10,0.06,0.08,
17:42:24:080,0.80,-0.28,0.36,0.10,0.06,0.08,
17:42:24:081,0.80,-0.28,0.36,0.10,0.05,0.07,
17:42:24:086,0.80,-0.28,0.36,0.10,0.05,0.05,
17:42:24:088,0.87,-0.27,0.46,0.10,0.05,0.05,
17:42:24:091,0.87,-0.27,0.46,0.10,0.04,0.04,
17:42:24:092,0.89,-0.28,0.38,0.10,0.04,0.04,
17:42:24:095,0.90,-0.25,0.21,0.10,0.04,0.04,
17:42:24:095,0.90,-0.25,0.21,0.09,0.05,0.03,
17:42:24:103,0.85,-0.22,0.09,0.09,0.05,0.03,
17:42:24:104,0.85,-0.22,0.09,0.09,0.07,0.01,
17:42:24:105,0.80,-0.19,0.02,0.09,0.07,0.01,
17:42:24:106,0.80,-0.19,0.02,0.09,0.10,0.00,
17:42:24:110,0.75,-0.18,0.09,0.09,0.10,0.00,
17:42:24:111,0.75,-0.18,0.09,0.08,0.14,-0.02,
17:42:24:114,0.66,-0.18,0.22,0.08,0.14,-0.02,
17:42:24:115,0.66,-0.18,0.22,0.09,0.16,-0.04,
17:42:24:121,0.66,-0.18,0.22,0.10,0.18,-0.06,
17:42:24:122,0.60,-0.24,-0.48,0.10,0.18,-0.06,
17:42:24:125,1.08,-0.58,-3.19,0.10,0.18,-0.06,
17:42:24:126,1.08,-0.58,-3.19,0.11,0.32,-0.08,
17:42:24:129,1.08,-0.58,-3.19,0.15,0.59,-0.12,
17:42:24:129,0.67,-0.42,0.04,0.15,0.59,-0.12,
17:42:24:135,0.67,-0.42,0.04,0.21,0.63,-0.15,
17:42:24:137,0.03,-0.17,-0.59,0.21,0.63,-0.15,
17:42:24:139,-0.23,0.18,0.43,0.21,0.63,-0.15,
17:42:24:141,-0.23,0.18,0.43,0.26,0.67,-0.17,
17:42:24:143,-0.43,0.47,0.76,0.26,0.67,-0.17,
17:42:24:144,-0.43,0.47,0.76,0.32,0.63,-0.18,
17:42:24:149,-0.68,0.62,-0.17,0.32,0.63,-0.18,
17:42:24:150,-0.68,0.62,-0.17,0.35,0.53,-0.17,
17:42:24:154,-0.79,0.72,-0.51,0.35,0.53,-0.17,
17:42:24:156,-0.79,0.72,-0.51,0.33,0.47,-0.14,
17:42:24:193,-0.79,0.72,-0.51,0.28,0.44,-0.11,
17:42:24:193,-0.62,0.73,-0.64,0.28,0.44,-0.11,
17:42:24:194,-0.43,0.72,-0.64,0.28,0.44,-0.11,
17:42:24:194,-0.43,0.72,-0.64,0.22,0.42,-0.08,
17:42:24:195,-0.40,0.71,-0.50,0.22,0.42,-0.08,
17:42:24:195,-0.40,0.71,-0.50,0.17,0.40,-0.07,
17:42:24:196,-0.40,0.71,-0.50,0.13,0.39,-0.06,
17:42:24:197,-0.47,0.78,-0.23,0.13,0.39,-0.06,
17:42:24:198,-0.47,0.78,-0.23,0.11,0.38,-0.05,
