
time,ax,ay,az,wx,wy,wz,
17:12:03:237,-1.05,-0.49,0.85,-0.14,0.04,0.97,
17:12:03:238,-1.05,-0.49,0.85,-0.15,-0.02,0.95,
17:12:03:238,-1.05,-0.49,0.85,-0.17,-0.06,0.90,
17:12:03:238,-1.05,-0.49,0.85,-0.17,-0.11,0.83,
17:12:03:238,-1.05,-0.49,0.85,-0.14,-0.09,0.77,
17:12:03:238,-1.05,-0.49,0.85,-0.10,-0.03,0.75,
17:12:03:238,-1.05,-0.49,0.85,-0.03,0.05,0.72,
17:12:03:239,-1.05,-0.49,0.85,0.07,0.17,0.69,
17:12:03:239,-1.05,-0.49,0.85,0.18,0.30,0.68,
17:12:03:239,-1.05,-0.49,0.85,0.35,0.52,0.72,
17:12:03:239,-1.05,-0.49,0.85,0.47,0.76,0.83,
17:12:03:239,-1.05,-0.49,0.85,0.42,0.81,0.84,
17:12:03:240,-1.05,-0.49,0.85,0.21,0.69,0.76,
17:12:03:240,-1.05,-0.49,0.85,-0.01,0.44,0.60,
17:12:03:240,-1.05,-0.49,0.85,-0.10,0.27,0.42,
17:12:03:240,-1.05,-0.49,0.85,-0.16,0.11,0.27,
17:12:03:240,-1.05,-0.49,0.85,-0.20,0.03,0.18,
17:12:03:240,-1.05,-0.49,0.85,-0.22,0.02,0.16,
17:12:03:241,-1.05,-0.49,0.85,-0.22,0.01,0.16,
17:12:03:241,-1.05,-0.49,0.85,-0.22,-0.00,0.14,
17:12:03:241,-1.05,-0.49,0.85,-0.23,-0.01,0.10,
17:12:03:241,-1.05,-0.49,0.85,-0.22,-0.02,0.06,
17:12:03:241,-1.05,-0.49,0.85,-0.21,-0.05,0.02,
17:12:03:241,-1.05,-0.49,0.85,-0.20,-0.07,-0.00,
17:12:03:242,-1.05,-0.49,0.85,-0.19,-0.10,-0.01,
17:12:03:242,-1.05,-0.49,0.85,-0.18,-0.10,-0.02,
17:12:03:257,-1.05,-0.49,0.85,-0.15,-0.09,-0.03,
17:12:03:258,-1.05,-0.49,0.85,-0.13,-0.08,-0.02,
17:12:03:258,-1.05,-0.49,0.85,-0.11,-0.06,-0.01,
17:12:03:258,-1.05,-0.49,0.85,-0.09,-0.05,0.00,
17:12:03:259,-1.05,-0.49,0.85,-0.08,-0.04,0.02,
17:12:03:259,-1.05,-0.49,0.85,-0.08,-0.02,0.04,
17:12:03:259,-1.05,-0.49,0.85,-0.08,-0.03,0.05,
17:12:03:259,-1.05,-0.49,0.85,-0.08,-0.03,0.05,
17:12:03:260,-1.05,-0.49,0.85,-0.09,-0.03,0.04,
17:12:03:260,-1.05,-0.49,0.85,-0.08,-0.02,0.04,
17:12:03:260,-1.05,-0.49,0.85,-0.08,-0.01,0.04,
17:12:03:260,-1.05,-0.49,0.85,-0.07,-0.01,0.03,
17:12:03:261,-1.05,-0.49,0.85,-0.07,-0.01,0.02,
17:12:03:261,-1.05,-0.49,0.85,-0.07,-0.00,0.01,
17:12:03:261,-1.05,-0.49,0.85,-0.08,0.02,-0.02,
17:12:03:261,-1.05,-0.49,0.85,-0.07,0.02,-0.05,
17:12:03:262,-1.05,-0.49,0.85,-0.08,0.01,-0.09,
17:12:03:262,-1.05,-0.49,0.85,-0.06,-0.02,-0.09,
17:12:03:262,-1.05,-0.49,0.85,-0.05,-0.01,-0.11,
17:12:03:262,-1.05,-0.49,0.85,-0.05,-0.00,-0.11,
17:12:03:263,-1.05,-0.49,0.85,-0.06,-0.01,-0.10,
17:12:03:263,-1.05,-0.49,0.85,-0.07,-0.01,-0.09,
17:12:03:263,-1.05,-0.49,0.85,-0.07,-0.03,-0.10,
17:12:03:263,-1.05,-0.49,0.85,-0.08,-0.07,-0.13,
17:12:03:264,-1.05,-0.49,0.85,-0.09,-0.10,-0.17,
17:12:03:265,-1.05,-0.49,0.85,-0.10,-0.15,-0.22,
17:12:03:265,-1.05,-0.49,0.85,-0.11,-0.22,-0.26,
17:12:03:265,-1.05,-0.49,0.85,-0.12,-0.28,-0.29,
17:12:03:265,-1.05,-0.49,0.85,-0.12,-0.32,-0.31,
17:12:03:267,-1.05,-0.49,0.85,-0.13,-0.37,-0.34,
17:12:03:267,-1.05,-0.49,0.85,-0.14,-0.39,-0.36,
17:12:03:267,-1.05,-0.49,0.85,-0.14,-0.39,-0.35,
17:12:03:267,-1.05,-0.49,0.85,-0.14,-0.40,-0.33,
17:12:03:268,-1.05,-0.49,0.85,-0.14,-0.40,-0.32,
17:12:03:268,-1.05,-0.49,0.85,-0.14,-0.39,-0.29,
17:12:03:268,-1.05,-0.49,0.85,-0.13,-0.36,-0.26,
17:12:03:268,-1.05,-0.49,0.85,-0.13,-0.31,-0.23,
17:12:03:268,-1.05,-0.49,0.85,-0.12,-0.26,-0.19,
17:12:03:269,-1.05,-0.49,0.85,-0.13,-0.20,-0.16,
17:12:03:269,-1.05,-0.49,0.85,-0.14,-0.13,-0.16,
17:12:03:269,-1.05,-0.49,0.85,-0.18,-0.09,-0.20,
17:12:03:269,-1.05,-0.49,0.85,-0.16,-0.10,-0.17,
17:12:03:269,-1.05,-0.49,0.85,-0.11,-0.06,-0.11,
17:12:03:269,-1.05,-0.49,0.85,-0.11,0.01,-0.09,
17:12:03:270,-1.05,-0.49,0.85,-0.11,0.01,-0.08,
17:12:03:270,-1.05,-0.49,0.85,-0.12,-0.03,-0.09,
17:12:03:270,-1.05,-0.49,0.85,-0.13,-0.07,-0.08,
17:12:03:270,-1.05,-0.49,0.85,-0.15,-0.10,-0.08,
17:12:03:270,-1.05,-0.49,0.85,-0.16,-0.13,-0.07,
17:12:03:271,-1.05,-0.49,0.85,-0.17,-0.17,-0.07,
17:12:03:271,-1.05,-0.49,0.85,-0.15,-0.20,-0.08,
17:12:03:271,-1.05,-0.49,0.85,-0.12,-0.21,-0.10,
17:12:03:271,-1.05,-0.49,0.85,-0.09,-0.22,-0.10,
17:12:03:271,-1.05,-0.49,0.85,-0.06,-0.22,-0.10,
17:12:03:271,-1.05,-0.49,0.85,-0.05,-0.20,-0.09,
17:12:03:272,-1.05,-0.49,0.85,-0.04,-0.19,-0.10,
17:12:03:272,-1.05,-0.49,0.85,-0.02,-0.21,-0.12,
17:12:03:272,-1.05,-0.49,0.85,0.00,-0.25,-0.17,
17:12:03:272,-1.05,-0.49,0.85,-0.02,-0.31,-0.19,
17:12:03:272,-1.05,-0.49,0.85,-0.06,-0.38,-0.22,
17:12:03:273,-1.05,-0.49,0.85,-0.10,-0.41,-0.27,
17:12:03:273,-1.05,-0.49,0.85,-0.13,-0.42,-0.29,
17:12:03:273,-1.05,-0.49,0.85,-0.17,-0.42,-0.30,
17:12:03:273,-1.05,-0.49,0.85,-0.19,-0.41,-0.28,
17:12:03:273,-1.05,-0.49,0.85,-0.22,-0.39,-0.23,
17:12:03:273,-1.05,-0.49,0.85,-0.21,-0.37,-0.15,
17:12:03:274,-1.05,-0.49,0.85,-0.17,-0.31,-0.08,
17:12:03:274,-1.05,-0.49,0.85,-0.10,-0.22,0.01,
17:12:03:274,-1.05,-0.49,0.85,-0.07,-0.16,0.09,
17:12:03:274,-1.05,-0.49,0.85,-0.08,-0.16,0.17,
17:12:03:274,-1.05,-0.49,0.85,-0.09,-0.14,0.24,
17:12:03:274,-1.05,-0.49,0.85,-0.07,-0.04,0.31,
17:12:03:275,-1.05,-0.49,0.85,-0.03,0.07,0.37,
17:12:03:275,-1.05,-0.49,0.85,-0.03,0.14,0.43,
17:12:03:275,-1.05,-0.49,0.85,-0.01,0.22,0.47,
17:12:03:275,-1.05,-0.49,0.85,0.02,0.29,0.52,
17:12:03:275,-1.05,-0.49,0.85,0.06,0.37,0.57,
17:12:03:276,-1.05,-0.49,0.85,0.10,0.37,0.61,
17:12:03:276,-1.05,-0.49,0.85,0.14,0.39,0.62,
17:12:03:276,-1.05,-0.49,0.85,0.18,0.43,0.60,
17:12:03:276,-1.05,-0.49,0.85,0.20,0.36,0.57,
17:12:03:276,-1.05,-0.49,0.85,0.20,0.30,0.53,
17:12:03:276,-1.05,-0.49,0.85,0.21,0.20,0.53,
17:12:03:277,-1.05,-0.49,0.85,0.24,0.22,0.47,
17:12:03:277,-1.05,-0.49,0.85,0.24,0.22,0.41,
17:12:03:277,-1.05,-0.49,0.85,0.21,0.16,0.33,
17:12:03:277,-1.05,-0.49,0.85,0.18,0.12,0.28,
17:12:03:277,-1.05,-0.49,0.85,0.14,0.09,0.24,
17:12:03:277,-1.05,-0.49,0.85,0.11,0.06,0.21,
17:12:03:278,-1.05,-0.49,0.85,0.09,0.07,0.21,
17:12:03:278,-1.05,-0.49,0.85,0.08,0.08,0.18,
17:12:03:278,-1.05,-0.49,0.85,0.08,0.14,0.15,
17:12:03:278,-1.05,-0.49,0.85,0.09,0.18,0.13,
17:12:03:278,-1.05,-0.49,0.85,0.10,0.23,0.13,
17:12:03:278,-1.05,-0.49,0.85,0.11,0.30,0.14,
17:12:03:279,-1.05,-0.49,0.85,0.12,0.37,0.16,
17:12:03:279,-1.05,-0.49,0.85,0.12,0.43,0.16,
17:12:03:279,-1.05,-0.49,0.85,0.13,0.48,0.16,
17:12:03:279,-1.05,-0.49,0.85,0.13,0.55,0.18,
17:12:03:279,-1.05,-0.49,0.85,0.14,0.58,0.18,
17:12:03:295,-1.05,-0.49,0.85,0.16,0.61,0.20,
17:12:03:295,-1.05,-0.49,0.85,0.18,0.67,0.22,
17:12:03:296,-1.05,-0.49,0.85,0.19,0.72,0.24,
17:12:03:296,-1.05,-0.49,0.85,0.19,0.73,0.28,
17:12:03:296,-1.05,-0.49,0.85,0.17,0.61,0.28,
17:12:03:296,-1.05,-0.49,0.85,0.15,0.54,0.26,
17:12:03:297,-1.05,-0.49,0.85,0.14,0.51,0.23,
17:12:03:297,-1.05,-0.49,0.85,0.14,0.46,0.21,
17:12:03:297,-1.05,-0.49,0.85,0.13,0.40,0.18,
17:12:03:297,-1.05,-0.49,0.85,0.11,0.36,0.15,
17:12:03:298,-1.05,-0.49,0.85,0.08,0.27,0.12,
17:12:03:298,-1.05,-0.49,0.85,0.06,0.22,0.08,
17:12:03:298,-1.05,-0.49,0.85,0.04,0.16,0.04,
17:12:03:298,-1.05,-0.49,0.85,0.03,0.12,0.01,
17:12:03:298,-1.05,-0.49,0.85,0.01,0.07,-0.01,
17:12:03:299,-1.05,-0.49,0.85,0.01,0.06,-0.04,
17:12:03:299,-1.05,-0.49,0.85,0.01,0.04,-0.05,
17:12:03:299,-1.05,-0.49,0.85,0.00,0.03,-0.06,
17:12:03:299,-1.05,-0.49,0.85,0.01,0.02,-0.06,
17:12:03:300,-1.05,-0.49,0.85,0.02,0.02,-0.06,
17:12:03:300,-1.05,-0.49,0.85,0.02,0.00,-0.07,
17:12:03:300,-1.05,-0.49,0.85,0.02,-0.01,-0.07,
17:12:03:300,-1.05,-0.49,0.85,0.03,-0.01,-0.07,
17:12:03:301,-1.05,-0.49,0.85,0.03,-0.01,-0.07,
17:12:03:301,-1.05,-0.49,0.85,0.03,-0.02,-0.06,
17:12:03:301,-1.05,-0.49,0.85,0.03,-0.04,-0.05,
17:12:03:301,-1.05,-0.49,0.85,0.03,-0.06,-0.04,
17:12:03:302,-1.05,-0.49,0.85,0.03,-0.07,-0.03,
17:12:03:303,-1.05,-0.49,0.85,0.02,-0.08,-0.03,
17:12:03:303,-1.05,-0.49,0.85,-0.01,-0.14,-0.04,
17:12:03:303,-1.05,-0.49,0.85,-0.07,-0.25,-0.07,
17:12:03:303,-1.05,-0.49,0.85,-0.13,-0.45,-0.11,
17:12:03:304,-1.05,-0.49,0.85,-0.06,-0.50,-0.15,
17:12:03:304,-1.05,-0.49,0.85,0.06,-0.34,-0.20,
17:12:03:304,-1.05,-0.49,0.85,0.11,-0.26,-0.27,
17:12:03:304,-1.05,-0.49,0.85,0.11,-0.27,-0.28,
17:12:03:305,-1.05,-0.49,0.85,0.13,-0.25,-0.29,
17:12:03:305,-1.05,-0.49,0.85,0.14,-0.26,-0.31,
17:12:03:305,-1.05,-0.49,0.85,0.15,-0.30,-0.36,
17:12:03:305,-1.05,-0.49,0.85,0.16,-0.35,-0.37,
17:12:03:306,-1.05,-0.49,0.85,0.11,-0.41,-0.34,
17:12:03:306,-1.05,-0.49,0.85,-0.01,-0.46,-0.25,
17:12:03:306,-1.05,-0.49,0.85,-0.12,-0.49,-0.16,
17:12:03:306,-1.05,-0.49,0.85,-0.20,-0.51,-0.14,
17:12:03:306,-0.81,-0.84,0.71,-0.20,-0.51,-0.14,
17:12:03:307,-0.48,-1.13,0.59,-0.20,-0.51,-0.14,
17:12:03:307,-0.19,-1.36,0.52,-0.20,-0.51,-0.14,
17:12:03:307,-0.22,-1.38,0.54,-0.20,-0.51,-0.14,
17:12:03:307,-0.45,-1.16,0.87,-0.20,-0.51,-0.14,
17:12:03:307,-0.80,-0.91,0.99,-0.20,-0.51,-0.14,
17:12:03:307,-0.98,-0.66,1.08,-0.20,-0.51,-0.14,
17:12:03:308,-0.96,-0.49,1.20,-0.20,-0.51,-0.14,
17:12:03:308,-0.85,-0.43,1.21,-0.20,-0.51,-0.14,
17:12:03:308,-0.72,-0.48,1.02,-0.20,-0.51,-0.14,
17:12:03:308,-0.53,-0.72,0.87,-0.20,-0.51,-0.14,
17:12:03:308,-0.38,-1.04,0.56,-0.20,-0.51,-0.14,
17:12:03:309,-0.42,-1.28,0.41,-0.20,-0.51,-0.14,
17:12:03:309,-0.65,-1.24,0.38,-0.20,-0.51,-0.14,
17:12:03:309,-0.84,-0.98,0.59,-0.20,-0.51,-0.14,
17:12:03:309,-0.90,-0.44,0.67,-0.20,-0.51,-0.14,
17:12:03:309,-0.68,-0.02,0.53,-0.20,-0.51,-0.14,
17:12:03:309,-0.49,0.03,0.53,-0.20,-0.51,-0.14,
17:12:03:310,-0.56,-0.26,0.30,-0.20,-0.51,-0.14,
17:12:03:310,-0.47,-0.28,0.56,-0.20,-0.51,-0.14,
17:12:03:310,-0.73,-0.14,0.99,-0.20,-0.51,-0.14,
17:12:03:310,-1.78,0.14,1.00,-0.20,-0.51,-0.14,
17:12:03:310,-1.01,-0.73,0.47,-0.20,-0.51,-0.14,
17:12:03:311,-0.02,-1.12,0.47,-0.20,-0.51,-0.14,
17:12:03:311,-0.45,-0.16,0.69,-0.20,-0.51,-0.14,
17:12:03:311,-0.85,0.59,0.71,-0.20,-0.51,-0.14,
17:12:03:311,-0.54,0.40,0.83,-0.20,-0.51,-0.14,
17:12:03:311,-0.67,0.24,0.82,-0.20,-0.51,-0.14,
17:12:03:311,-0.85,0.15,0.70,-0.20,-0.51,-0.14,
17:12:03:312,-0.80,0.37,0.83,-0.20,-0.51,-0.14,
17:12:03:312,-0.89,0.70,1.17,-0.20,-0.51,-0.14,
17:12:03:312,-0.65,0.09,1.01,-0.20,-0.51,-0.14,
17:12:03:312,0.39,-1.61,0.02,-0.20,-0.51,-0.14,
17:12:03:312,0.52,-2.28,-0.07,-0.20,-0.51,-0.14,
17:12:03:313,-0.08,-2.07,0.19,-0.20,-0.51,-0.14,
17:12:03:313,-0.86,-0.73,0.97,-0.20,-0.51,-0.14,
17:12:03:313,-0.25,1.11,5.08,-0.20,-0.51,-0.14,
17:12:03:313,-1.09,1.79,0.01,-0.20,-0.51,-0.14,
17:12:03:313,-1.47,0.67,-0.16,-0.20,-0.51,-0.14,
17:12:03:313,-1.13,0.26,1.06,-0.20,-0.51,-0.14,
17:12:03:314,-1.25,0.13,1.89,-0.20,-0.51,-0.14,
17:12:03:314,-1.03,0.34,2.11,-0.20,-0.51,-0.14,
17:12:03:314,0.37,-1.30,-0.60,-0.20,-0.51,-0.14,
17:12:03:314,1.06,-2.51,-1.47,-0.20,-0.51,-0.14,
17:12:03:314,0.29,-2.35,-1.24,-0.20,-0.51,-0.14,
17:12:03:315,-0.93,-1.10,-0.18,-0.20,-0.51,-0.14,
17:12:03:315,-0.88,-0.18,0.65,-0.20,-0.51,-0.14,
17:12:03:315,-0.19,0.22,0.67,-0.20,-0.51,-0.14,
17:12:03:315,0.23,0.29,0.58,-0.20,-0.51,-0.14,
17:12:03:315,-0.28,0.20,0.64,-0.20,-0.51,-0.14,
17:12:03:315,-0.82,0.04,0.63,-0.20,-0.51,-0.14,
17:12:03:316,-0.65,-0.14,0.86,-0.20,-0.51,-0.14,
17:12:03:316,-0.81,-0.90,0.83,-0.20,-0.51,-0.14,
17:12:03:316,-0.77,-1.28,0.70,-0.20,-0.51,-0.14,
17:12:03:316,-0.34,-1.19,0.18,-0.20,-0.51,-0.14,
17:12:03:316,-0.15,-0.14,0.16,-0.20,-0.51,-0.14,
17:12:03:332,0.12,1.01,0.24,-0.20,-0.51,-0.14,
17:12:03:332,0.12,1.01,0.24,-0.23,-0.53,-0.13,
17:12:03:332,0.12,1.01,0.24,-0.25,-0.62,-0.12,
17:12:03:333,0.12,1.01,0.24,-0.24,-0.76,-0.12,
17:12:03:333,0.12,1.01,0.24,-0.19,-0.86,-0.16,
17:12:03:333,0.12,1.01,0.24,-0.15,-0.92,-0.19,
17:12:03:333,0.12,1.01,0.24,-0.11,-0.94,-0.18,
17:12:03:334,0.12,1.01,0.24,-0.09,-1.04,-0.19,
17:12:03:334,0.12,1.01,0.24,-0.10,-1.08,-0.15,
17:12:03:334,0.12,1.01,0.24,-0.12,-1.09,-0.09,
17:12:03:334,0.12,1.01,0.24,-0.11,-1.05,-0.06,
17:12:03:335,0.12,1.01,0.24,-0.06,-1.12,-0.09,
17:12:03:335,0.12,1.01,0.24,-0.05,-1.15,-0.15,
17:12:03:335,0.12,1.01,0.24,-0.06,-1.20,-0.20,
17:12:03:335,0.12,1.01,0.24,-0.09,-1.29,-0.25,
17:12:03:335,0.12,1.01,0.24,-0.12,-1.37,-0.26,
17:12:03:336,0.12,1.01,0.24,-0.14,-1.37,-0.19,
17:12:03:336,0.12,1.01,0.24,-0.16,-1.26,-0.09,
17:12:03:336,0.12,1.01,0.24,-0.18,-1.01,-0.02,
17:12:03:336,0.12,1.01,0.24,-0.19,-0.94,0.05,
17:12:03:337,0.12,1.01,0.24,-0.20,-0.93,0.07,
17:12:03:337,0.12,1.01,0.24,-0.20,-0.91,0.09,
17:12:03:337,0.12,1.01,0.24,-0.22,-0.87,0.17,
17:12:03:337,0.12,1.01,0.24,-0.23,-0.73,0.24,
17:12:03:338,0.12,1.01,0.24,-0.21,-0.57,0.30,
17:12:03:338,0.12,1.01,0.24,-0.22,-0.39,0.38,
17:12:03:339,0.12,1.01,0.24,-0.25,-0.28,0.41,
17:12:03:339,0.12,1.01,0.24,-0.24,-0.22,0.40,
17:12:03:340,0.12,1.01,0.24,-0.18,-0.16,0.43,
17:12:03:340,0.12,1.01,0.24,-0.12,-0.13,0.44,
17:12:03:340,0.12,1.01,0.24,-0.11,-0.05,0.44,
17:12:03:340,0.12,1.01,0.24,-0.14,-0.15,0.46,
17:12:03:341,0.12,1.01,0.24,-0.13,-0.29,0.48,
17:12:03:341,0.12,1.01,0.24,-0.18,-0.29,0.46,
17:12:03:341,0.12,1.01,0.24,-0.18,-0.28,0.43,
17:12:03:341,0.12,1.01,0.24,-0.18,-0.19,0.42,
17:12:03:342,0.12,1.01,0.24,-0.20,-0.12,0.45,
17:12:03:342,0.12,1.01,0.24,-0.18,-0.12,0.50,
17:12:03:342,0.12,1.01,0.24,-0.14,-0.30,0.54,
17:12:03:342,0.12,1.01,0.24,-0.10,-0.45,0.57,
17:12:03:343,0.12,1.01,0.24,-0.09,-0.43,0.59,
17:12:03:343,0.12,1.01,0.24,-0.11,-0.39,0.63,
17:12:03:343,0.12,1.01,0.24,-0.18,-0.27,0.67,
17:12:03:343,0.12,1.01,0.24,-0.20,-0.20,0.71,
17:12:03:343,0.12,1.01,0.24,-0.22,-0.16,0.76,
17:12:03:344,0.12,1.01,0.24,-0.23,-0.14,0.83,
17:12:03:344,0.12,1.01,0.24,-0.25,-0.07,0.88,
17:12:03:344,0.12,1.01,0.24,-0.29,-0.00,0.92,
17:12:03:344,0.12,1.01,0.24,-0.27,0.04,0.96,
17:12:03:344,0.12,1.01,0.24,-0.21,0.10,1.01,
17:12:03:345,0.12,1.01,0.24,-0.16,0.20,1.02,
17:12:03:345,0.12,1.01,0.24,-0.10,0.34,0.96,
17:12:03:345,0.12,1.01,0.24,-0.04,0.41,0.90,
17:12:03:345,0.12,1.01,0.24,0.03,0.55,0.83,
17:12:03:345,0.12,1.01,0.24,0.10,0.62,0.73,
17:12:03:345,0.12,1.01,0.24,0.15,0.69,0.66,
17:12:03:346,0.12,1.01,0.24,0.15,0.66,0.63,
17:12:03:346,0.12,1.01,0.24,0.16,0.65,0.59,
17:12:03:346,0.12,1.01,0.24,0.17,0.64,0.48,
17:12:03:346,0.12,1.01,0.24,0.17,0.67,0.34,
17:12:03:346,0.12,1.01,0.24,0.17,0.70,0.20,
17:12:03:347,0.12,1.01,0.24,0.16,0.69,0.06,
17:12:03:347,0.12,1.01,0.24,0.13,0.64,-0.05,
17:12:03:347,0.12,1.01,0.24,0.11,0.56,-0.14,
17:12:03:347,0.12,1.01,0.24,0.10,0.46,-0.19,
17:12:03:347,0.12,1.01,0.24,0.07,0.33,-0.22,
17:12:03:347,0.12,1.01,0.24,0.01,0.17,-0.27,
17:12:03:348,0.12,1.01,0.24,-0.07,0.00,-0.33,
17:12:03:348,0.12,1.01,0.24,-0.15,-0.16,-0.40,
17:12:03:348,0.12,1.01,0.24,-0.22,-0.30,-0.49,
17:12:03:348,0.12,1.01,0.24,-0.27,-0.41,-0.54,
17:12:03:348,0.12,1.01,0.24,-0.31,-0.46,-0.59,
17:12:03:348,0.12,1.01,0.24,-0.35,-0.49,-0.65,
17:12:03:349,0.12,1.01,0.24,-0.38,-0.54,-0.72,
17:12:03:349,0.12,1.01,0.24,-0.36,-0.57,-0.70,
17:12:03:349,0.12,1.01,0.24,-0.30,-0.52,-0.63,
17:12:03:349,0.12,1.01,0.24,-0.27,-0.45,-0.66,
17:12:03:349,0.12,1.01,0.24,-0.26,-0.44,-0.73,
17:12:03:350,0.12,1.01,0.24,-0.28,-0.51,-0.78,
17:12:03:350,0.12,1.01,0.24,-0.28,-0.59,-0.81,
17:12:03:350,0.12,1.01,0.24,-0.26,-0.66,-0.79,
17:12:03:350,0.12,1.01,0.24,-0.23,-0.72,-0.70,
17:12:03:350,0.12,1.01,0.24,-0.15,-0.67,-0.59,
17:12:03:350,0.12,1.01,0.24,-0.04,-0.34,-0.39,
17:12:03:351,0.12,1.01,0.24,-0.01,-0.01,-0.38,
17:12:03:351,0.12,1.01,0.24,0.07,-0.01,-0.50,
17:12:03:351,0.12,1.01,0.24,0.12,-0.20,-0.46,
17:12:03:351,0.12,1.01,0.24,0.13,-0.40,-0.30,
17:12:03:351,0.12,1.01,0.24,0.16,-0.51,-0.14,
17:12:03:351,0.12,1.01,0.24,0.22,-0.51,-0.06,
17:12:03:352,0.12,1.01,0.24,0.29,-0.46,-0.08,
17:12:03:352,0.12,1.01,0.24,0.31,-0.46,-0.18,
17:12:03:352,0.12,1.01,0.24,0.28,-0.48,-0.29,
17:12:03:352,0.12,1.01,0.24,0.26,-0.43,-0.35,
17:12:03:352,0.12,1.01,0.24,0.25,-0.31,-0.36,
17:12:03:353,0.12,1.01,0.24,0.23,-0.27,-0.36,
17:12:03:353,0.12,1.01,0.24,0.19,-0.31,-0.32,
17:12:03:353,0.12,1.01,0.24,0.14,-0.35,-0.32,
17:12:03:353,0.12,1.01,0.24,0.09,-0.37,-0.35,
17:12:03:353,0.12,1.01,0.24,0.05,-0.37,-0.37,
17:12:03:368,0.12,1.01,0.24,0.04,-0.35,-0.36,
17:12:03:369,0.26,0.82,1.23,0.04,-0.35,-0.36,
17:12:03:369,-1.01,-1.04,1.26,0.04,-0.35,-0.36,
17:12:03:369,-2.24,-2.21,1.22,0.04,-0.35,-0.36,
17:12:03:370,-1.42,-2.23,0.39,0.04,-0.35,-0.36,
17:12:03:370,-0.75,-1.04,-0.07,0.04,-0.35,-0.36,
17:12:03:370,-0.58,-0.04,0.65,0.04,-0.35,-0.36,
17:12:03:370,-0.28,0.23,1.22,0.04,-0.35,-0.36,
17:12:03:371,-0.57,0.41,1.33,0.04,-0.35,-0.36,
17:12:03:371,-1.08,0.26,0.90,0.04,-0.35,-0.36,
17:12:03:371,-0.56,-0.02,0.53,0.04,-0.35,-0.36,
17:12:03:371,-0.08,0.09,0.56,0.04,-0.35,-0.36,
17:12:03:371,-0.41,0.05,0.76,0.04,-0.35,-0.36,
17:12:03:372,-0.66,-0.25,0.51,0.04,-0.35,-0.36,
17:12:03:372,-1.29,-0.55,0.46,0.04,-0.35,-0.36,
17:12:03:372,-0.92,-0.72,0.42,0.04,-0.35,-0.36,
17:12:03:372,-0.50,-0.67,0.62,0.04,-0.35,-0.36,
17:12:03:373,-0.29,-0.30,0.71,0.04,-0.35,-0.36,
17:12:03:373,-0.36,0.07,0.70,0.04,-0.35,-0.36,
17:12:03:373,-0.29,0.28,0.62,0.04,-0.35,-0.36,
17:12:03:373,-0.10,0.21,0.62,0.04,-0.35,-0.36,
17:12:03:374,-0.12,0.17,0.62,0.04,-0.35,-0.36,
17:12:03:374,-0.38,0.12,0.75,0.04,-0.35,-0.36,
17:12:03:374,-0.55,0.02,0.81,0.04,-0.35,-0.36,
17:12:03:374,-0.61,-0.12,0.86,0.04,-0.35,-0.36,
17:12:03:374,-0.67,-0.05,0.92,0.04,-0.35,-0.36,
17:12:03:375,-0.86,0.23,0.81,0.04,-0.35,-0.36,
17:12:03:375,-0.62,0.50,0.77,0.04,-0.35,-0.36,
17:12:03:376,-0.44,0.63,0.81,0.04,-0.35,-0.36,
17:12:03:376,-0.54,0.90,0.82,0.04,-0.35,-0.36,
17:12:03:377,-0.79,1.12,0.96,0.04,-0.35,-0.36,
17:12:03:377,-1.46,1.67,1.15,0.04,-0.35,-0.36,
17:12:03:377,-0.02,-0.11,1.06,0.04,-0.35,-0.36,
17:12:03:377,1.01,-1.38,0.15,0.04,-0.35,-0.36,
17:12:03:378,-0.37,-0.72,0.61,0.04,-0.35,-0.36,
17:12:03:378,-1.50,-0.05,1.15,0.04,-0.35,-0.36,
17:12:03:378,-1.47,0.23,1.06,0.04,-0.35,-0.36,
17:12:03:378,-1.19,0.21,0.76,0.04,-0.35,-0.36,
17:12:03:379,-0.70,-0.35,0.67,0.04,-0.35,-0.36,
17:12:03:379,-0.28,-0.79,0.77,0.04,-0.35,-0.36,
17:12:03:379,-0.31,-1.05,0.68,0.04,-0.35,-0.36,
17:12:03:379,0.08,-2.34,0.46,0.04,-0.35,-0.36,
17:12:03:379,-0.09,-2.98,0.33,0.04,-0.35,-0.36,
17:12:03:380,-1.52,-1.74,0.41,0.04,-0.35,-0.36,
17:12:03:380,-2.35,1.40,0.97,0.04,-0.35,-0.36,
17:12:03:380,-1.33,2.60,0.86,0.04,-0.35,-0.36,
17:12:03:380,0.12,1.50,-0.26,0.04,-0.35,-0.36,
17:12:03:380,1.32,-0.46,-0.76,0.04,-0.35,-0.36,
17:12:03:381,1.06,-1.65,-0.09,0.04,-0.35,-0.36,
17:12:03:381,-0.11,-2.01,0.82,0.04,-0.35,-0.36,
17:12:03:381,-0.89,-2.50,0.98,0.04,-0.35,-0.36,
17:12:03:381,-1.12,-2.70,0.72,0.04,-0.35,-0.36,
17:12:03:381,-1.04,-2.11,0.53,0.04,-0.35,-0.36,
17:12:03:381,-0.89,-0.85,0.37,0.04,-0.35,-0.36,
17:12:03:382,-0.20,-0.56,0.39,0.04,-0.35,-0.36,
17:12:03:382,0.06,-0.64,0.04,0.04,-0.35,-0.36,
17:12:03:382,0.14,-0.53,0.00,0.04,-0.35,-0.36,
17:12:03:382,0.43,-0.25,0.33,0.04,-0.35,-0.36,
