
time,ax,ay,az,wx,wy,wz,
17:44:54:496,1.56,-15.10,4.76,5.10,1.01,0.57,
17:44:54:497,1.79,-14.96,3.91,5.10,1.01,0.57,
17:44:54:500,1.90,-14.87,3.01,5.10,1.01,0.57,
17:44:54:501,1.90,-14.87,3.01,5.20,0.68,0.28,
17:44:54:505,1.85,-14.81,2.00,5.20,0.68,0.28,
17:44:54:506,1.85,-14.81,2.00,5.27,0.36,-0.03,
17:44:54:511,1.85,-14.81,2.00,5.30,0.08,-0.35,
17:44:54:512,1.62,-14.82,0.96,5.30,0.08,-0.35,
17:44:54:515,1.21,-14.88,-0.06,5.30,0.08,-0.35,
17:44:54:516,1.21,-14.88,-0.06,5.29,-0.16,-0.68,
17:44:54:520,1.21,-14.88,-0.06,5.25,-0.36,-1.01,
17:44:54:520,0.88,-14.92,-0.98,5.25,-0.36,-1.01,
17:44:54:525,0.88,-14.92,-0.98,5.19,-0.55,-1.34,
17:44:54:527,0.48,-14.96,-2.06,5.19,-0.55,-1.34,
17:44:54:532,0.48,-14.96,-2.06,5.09,-0.72,-1.66,
17:44:54:534,-0.25,-14.93,-3.41,5.09,-0.72,-1.66,
17:44:54:535,-0.25,-14.93,-3.41,4.95,-0.87,-1.95,
17:44:54:536,-1.46,-14.61,-4.93,4.95,-0.87,-1.95,
17:44:54:540,-1.46,-14.61,-4.93,4.76,-0.99,-2.19,
17:44:54:541,-3.47,-14.07,-6.74,4.76,-0.99,-2.19,
17:44:54:548,-6.18,-13.14,-8.91,4.76,-0.99,-2.19,
17:44:54:549,-6.18,-13.14,-8.91,4.50,-1.08,-2.33,
17:44:54:550,-6.18,-13.14,-8.91,4.15,-1.14,-2.32,
17:44:54:551,-9.12,-11.65,-11.46,4.15,-1.14,-2.32,
17:44:54:554,-9.12,-11.65,-11.46,3.70,-1.16,-2.15,
17:44:54:556,-12.28,-9.41,-13.86,3.70,-1.16,-2.15,
17:44:54:560,-12.28,-9.41,-13.86,3.14,-1.13,-1.78,
17:44:54:562,-15.66,-6.22,-15.65,3.14,-1.13,-1.78,
17:44:54:566,-18.63,-3.50,-16.93,3.14,-1.13,-1.78,
17:44:54:568,-18.63,-3.50,-16.93,2.50,-1.09,-1.19,
17:44:54:569,-20.46,-1.51,-17.91,2.50,-1.09,-1.19,
17:44:54:570,-20.46,-1.51,-17.91,1.75,-1.17,-0.39,
17:44:54:574,-20.01,-0.25,-17.50,1.75,-1.17,-0.39,
17:44:54:576,-20.01,-0.25,-17.50,0.92,-1.41,0.53,
17:44:54:581,-20.01,-0.25,-17.50,0.09,-1.75,1.46,
17:44:54:583,-17.74,0.09,-15.82,0.09,-1.75,1.46,
17:44:54:585,-17.74,0.09,-15.82,-0.62,-2.20,2.31,
17:44:54:588,-13.35,-1.07,-14.07,-0.62,-2.20,2.31,
17:44:54:589,-13.35,-1.07,-14.07,-1.15,-2.70,2.98,
17:44:54:590,-7.58,-3.13,-12.70,-1.15,-2.70,2.98,
17:44:54:596,-7.58,-3.13,-12.70,-1.47,-3.19,3.42,
17:44:54:599,-1.48,-5.13,-11.87,-1.47,-3.19,3.42,
17:44:54:600,-1.48,-5.13,-11.87,-1.61,-3.62,3.63,
17:44:54:600,4.31,-6.69,-11.91,-1.61,-3.62,3.63,
17:44:54:604,4.31,-6.69,-11.91,-1.65,-3.97,3.66,
17:44:54:605,8.87,-7.80,-12.87,-1.65,-3.97,3.66,
17:44:54:608,11.52,-7.99,-14.42,-1.65,-3.97,3.66,
17:44:54:609,11.52,-7.99,-14.42,-1.66,-4.14,3.57,
17:44:54:614,12.52,-6.77,-16.26,-1.66,-4.14,3.57,
17:44:54:615,12.52,-6.77,-16.26,-1.68,-4.07,3.45,
17:44:54:618,12.52,-6.77,-16.26,-1.73,-3.72,3.40,
17:44:54:619,12.67,-4.61,-18.27,-1.73,-3.72,3.40,
17:44:54:623,12.35,-2.48,-19.89,-1.73,-3.72,3.40,
17:44:54:624,12.35,-2.48,-19.89,-1.83,-3.11,3.45,
17:44:54:630,12.35,-2.48,-19.89,-1.97,-2.37,3.57,
17:44:54:631,11.84,-0.72,-20.88,-1.97,-2.37,3.57,
17:44:54:633,11.49,0.68,-21.14,-1.97,-2.37,3.57,
17:44:54:634,11.49,0.68,-21.14,-2.16,-1.65,3.72,
17:44:54:637,11.49,0.68,-21.14,-2.41,-1.13,3.87,
17:44:54:638,11.62,1.74,-20.94,-2.41,-1.13,3.87,
17:44:54:642,11.62,1.74,-20.94,-2.71,-0.86,4.00,
17:44:54:644,12.27,2.10,-20.70,-2.71,-0.86,4.00,
17:44:54:648,13.23,1.73,-20.43,-2.71,-0.86,4.00,
17:44:54:650,13.23,1.73,-20.43,-3.04,-0.78,4.08,
17:44:54:651,13.23,1.73,-20.43,-3.36,-0.81,4.09,
17:44:54:652,14.24,1.06,-19.84,-3.36,-0.81,4.09,
17:44:54:657,14.24,1.06,-19.84,-3.63,-0.87,4.06,
17:44:54:658,15.00,0.47,-18.67,-3.63,-0.87,4.06,
17:44:54:666,15.57,0.06,-17.25,-3.63,-0.87,4.06,
17:44:54:667,15.57,0.06,-17.25,-3.81,-0.93,4.00,
17:44:54:668,15.57,0.06,-17.25,-3.91,-0.97,3.93,
17:44:54:669,15.77,-0.32,-16.19,-3.91,-0.97,3.93,
17:44:54:799,15.77,-0.32,-16.19,-3.97,-0.97,3.84,
17:44:54:800,15.69,-0.72,-15.61,-3.97,-0.97,3.84,
17:44:54:801,15.69,-0.72,-15.61,-4.03,-0.91,3.73,
17:44:54:802,15.19,-1.11,-15.06,-4.03,-0.91,3.73,
17:44:54:803,15.19,-1.11,-15.06,-4.14,-0.80,3.61,
17:44:54:804,14.08,-1.49,-14.38,-4.14,-0.80,3.61,
17:44:54:804,14.08,-1.49,-14.38,-4.29,-0.65,3.51,
17:44:54:806,12.45,-1.73,-13.42,-4.29,-0.65,3.51,
17:44:54:806,12.45,-1.73,-13.42,-4.47,-0.46,3.43,
17:44:54:807,10.54,-1.76,-12.11,-4.47,-0.46,3.43,
17:44:54:807,8.44,-1.75,-10.49,-4.47,-0.46,3.43,
17:44:54:808,8.44,-1.75,-10.49,-4.65,-0.21,3.39,
17:44:54:809,6.40,-1.73,-8.60,-4.65,-0.21,3.39,
17:44:54:811,6.40,-1.73,-8.60,-4.82,0.10,3.38,
17:44:54:812,6.40,-1.73,-8.60,-4.96,0.43,3.41,
17:44:54:813,4.52,-1.83,-6.73,-4.96,0.43,3.41,
17:44:54:814,3.01,-1.90,-4.86,-4.96,0.43,3.41,
17:44:54:815,3.01,-1.90,-4.86,-5.07,0.77,3.45,
17:44:54:816,3.01,-1.90,-4.86,-5.14,1.10,3.51,
17:44:54:817,1.67,-1.93,-2.95,-5.14,1.10,3.51,
17:44:54:817,1.67,-1.93,-2.95,-5.19,1.41,3.56,
17:44:54:818,0.63,-1.96,-1.28,-5.19,1.41,3.56,
17:44:54:819,0.63,-1.96,-1.28,-5.21,1.68,3.59,
17:44:54:819,-0.29,-1.93,0.31,-5.21,1.68,3.59,
17:44:54:820,-1.18,-1.77,1.92,-5.21,1.68,3.59,
17:44:54:820,-1.18,-1.77,1.92,-5.20,1.92,3.61,
17:44:54:821,-1.18,-1.77,1.92,-5.17,2.09,3.62,
17:44:54:821,-2.01,-1.57,3.51,-5.17,2.09,3.62,
17:44:54:822,-2.01,-1.57,3.51,-5.11,2.21,3.61,
17:44:54:823,-2.93,-1.37,5.11,-5.11,2.21,3.61,
17:44:54:823,-3.87,-1.12,7.01,-5.11,2.21,3.61,
17:44:54:823,-3.87,-1.12,7.01,-5.02,2.25,3.59,
17:44:54:824,-3.87,-1.12,7.01,-4.88,2.19,3.58,
17:44:54:824,-4.79,-0.89,8.92,-4.88,2.19,3.58,
17:44:54:826,-4.79,-0.89,8.92,-4.70,2.04,3.57,
17:44:54:827,-5.41,-0.65,10.68,-4.70,2.04,3.57,
17:44:54:827,-5.75,-0.39,12.19,-4.70,2.04,3.57,
17:44:54:828,-5.75,-0.39,12.19,-4.46,1.79,3.56,
17:44:54:829,-5.75,-0.39,12.19,-4.18,1.48,3.53,
17:44:54:829,-5.84,0.03,13.82,-4.18,1.48,3.53,
17:44:54:830,-5.62,0.30,14.75,-4.18,1.48,3.53,
17:44:54:831,-5.62,0.30,14.75,-3.82,1.13,3.49,
17:44:54:832,-5.62,0.30,14.75,-3.42,0.75,3.42,
17:44:54:832,-5.24,0.49,15.24,-3.42,0.75,3.42,
17:44:54:833,-4.68,0.75,15.56,-3.42,0.75,3.42,
17:44:54:833,-4.68,0.75,15.56,-3.00,0.37,3.32,
17:44:54:834,-4.12,1.08,15.69,-3.00,0.37,3.32,
17:44:54:834,-4.12,1.08,15.69,-2.56,-0.00,3.17,
17:44:54:834,-4.12,1.08,15.69,-2.13,-0.36,2.98,
17:44:54:835,-3.68,1.48,15.62,-2.13,-0.36,2.98,
17:44:54:836,-3.68,1.48,15.62,-1.70,-0.68,2.75,
17:44:54:836,-3.41,2.00,15.34,-1.70,-0.68,2.75,
17:44:54:836,-3.42,2.64,14.83,-1.70,-0.68,2.75,
17:44:54:837,-3.42,2.64,14.83,-1.28,-0.96,2.49,
17:44:54:837,-3.42,2.64,14.83,-0.89,-1.17,2.23,
17:44:54:838,-3.78,3.07,14.33,-0.89,-1.17,2.23,
17:44:54:838,-4.09,3.66,14.01,-0.89,-1.17,2.23,
17:44:54:838,-4.09,3.66,14.01,-0.52,-1.32,1.96,
17:44:54:839,-4.23,4.32,13.43,-0.52,-1.32,1.96,
17:44:54:839,-4.23,4.32,13.43,-0.19,-1.44,1.69,
17:44:54:840,-4.23,4.32,13.43,0.12,-1.52,1.43,
17:44:54:840,-4.46,5.00,12.76,0.12,-1.52,1.43,
17:44:54:841,-4.46,5.00,12.76,0.39,-1.55,1.17,
17:44:54:841,-4.90,5.77,12.25,0.39,-1.55,1.17,
17:44:54:842,-4.90,5.77,12.25,0.63,-1.55,0.92,
17:44:54:842,-5.37,6.44,11.66,0.63,-1.55,0.92,
17:44:54:843,-5.84,6.97,10.86,0.63,-1.55,0.92,
17:44:54:843,-5.84,6.97,10.86,0.84,-1.51,0.70,
17:44:54:844,-5.84,6.97,10.86,1.02,-1.43,0.49,
17:44:54:844,-6.30,7.38,10.10,1.02,-1.43,0.49,
17:44:54:845,-6.66,7.66,9.43,1.02,-1.43,0.49,
17:44:54:846,-6.66,7.66,9.43,1.16,-1.33,0.31,
17:44:54:847,-6.66,7.66,9.43,1.26,-1.23,0.16,
17:44:54:848,-6.86,7.88,8.88,1.26,-1.23,0.16,
17:44:54:850,-6.86,7.88,8.88,1.35,-1.13,0.03,
17:44:54:851,-6.87,8.09,8.38,1.35,-1.13,0.03,
17:44:54:855,-6.87,8.09,8.38,1.42,-1.06,-0.08,
17:44:54:856,-6.67,8.21,8.11,1.42,-1.06,-0.08,
17:44:54:861,-6.67,8.21,8.11,1.47,-1.02,-0.20,
17:44:54:863,-6.46,8.27,7.64,1.47,-1.02,-0.20,
17:44:54:865,-6.13,8.33,7.40,1.47,-1.02,-0.20,
17:44:54:866,-6.13,8.33,7.40,1.52,-1.01,-0.32,
17:44:54:870,-6.13,8.33,7.40,1.55,-1.02,-0.45,
17:44:54:871,-5.71,8.37,7.19,1.55,-1.02,-0.45,
17:44:54:874,-5.71,8.37,7.19,1.58,-1.06,-0.59,
17:44:54:874,-5.14,8.42,6.98,1.58,-1.06,-0.59,
17:44:54:881,-4.47,8.60,6.71,1.58,-1.06,-0.59,
17:44:54:882,-4.47,8.60,6.71,1.61,-1.10,-0.74,
17:44:54:884,-3.59,8.91,6.33,1.61,-1.10,-0.74,
17:44:54:886,-3.59,8.91,6.33,1.61,-1.17,-0.91,
17:44:54:889,-3.59,8.91,6.33,1.60,-1.25,-1.11,
17:44:54:890,-2.53,9.30,5.80,1.60,-1.25,-1.11,
17:44:54:895,-1.45,9.72,5.20,1.60,-1.25,-1.11,
17:44:54:897,-1.45,9.72,5.20,1.55,-1.35,-1.34,
17:44:54:899,-1.45,9.72,5.20,1.46,-1.46,-1.59,
17:44:54:900,-0.32,10.13,4.51,1.46,-1.46,-1.59,
17:44:54:904,0.53,10.56,3.75,1.46,-1.46,-1.59,
17:44:54:905,0.53,10.56,3.75,1.32,-1.57,-1.87,
17:44:54:909,0.53,10.56,3.75,1.15,-1.65,-2.15,
17:44:54:910,1.18,10.95,3.17,1.15,-1.65,-2.15,
17:44:54:950,1.18,10.95,3.17,0.96,-1.69,-2.41,
17:44:54:951,1.84,11.29,2.79,0.96,-1.69,-2.41,
17:44:54:952,1.84,11.29,2.79,0.77,-1.69,-2.64,
17:44:54:953,2.49,11.57,2.55,0.77,-1.69,-2.64,
17:44:54:953,2.49,11.57,2.55,0.58,-1.64,-2.86,
17:44:54:954,3.10,11.71,2.30,0.58,-1.64,-2.86,
17:44:54:955,3.10,11.71,2.30,0.40,-1.55,-3.05,
17:44:54:955,3.90,11.56,2.07,0.40,-1.55,-3.05,
17:44:54:956,3.90,11.56,2.07,0.24,-1.42,-3.21,
17:44:54:957,5.14,11.14,2.03,0.24,-1.42,-3.21,
17:44:54:957,5.14,11.14,2.03,0.11,-1.27,-3.38,
17:44:54:958,6.73,10.72,2.28,0.11,-1.27,-3.38,
17:44:54:958,8.38,10.27,2.55,0.11,-1.27,-3.38,
17:44:54:959,8.38,10.27,2.55,0.02,-1.11,-3.56,
17:44:54:959,8.38,10.27,2.55,-0.02,-0.92,-3.76,
17:44:54:960,9.93,9.68,2.59,-0.02,-0.92,-3.76,
17:44:54:961,9.93,9.68,2.59,-0.02,-0.69,-4.00,
17:44:54:962,11.34,9.06,2.51,-0.02,-0.69,-4.00,
17:44:54:963,12.41,8.43,2.42,-0.02,-0.69,-4.00,
17:44:54:964,12.41,8.43,2.42,0.01,-0.46,-4.28,
17:44:54:965,12.59,7.95,2.44,0.01,-0.46,-4.28,
17:44:54:965,12.59,7.95,2.44,0.07,-0.24,-4.58,
17:44:54:966,11.72,7.78,2.50,0.07,-0.24,-4.58,
17:44:54:967,11.72,7.78,2.50,0.16,-0.05,-4.85,
17:44:54:971,10.59,7.59,2.71,0.16,-0.05,-4.85,
17:44:54:972,10.59,7.59,2.71,0.30,0.13,-5.03,
17:44:54:977,9.75,7.18,2.97,0.30,0.13,-5.03,
17:44:54:978,9.75,7.18,2.97,0.49,0.27,-5.08,
17:44:54:981,9.75,7.18,2.97,0.76,0.34,-5.01,
17:44:54:983,9.81,6.36,2.50,0.76,0.34,-5.01,
17:44:54:986,9.81,6.36,2.50,1.05,0.35,-4.85,
17:44:54:987,10.47,5.16,0.72,1.05,0.35,-4.85,
17:44:54:991,10.47,5.16,0.72,1.30,0.38,-4.65,
17:44:54:992,10.95,3.97,-1.80,1.30,0.38,-4.65,
17:44:54:996,11.09,2.86,-4.47,1.30,0.38,-4.65,
17:44:54:996,11.09,2.86,-4.47,1.47,0.48,-4.40,
17:44:55:000,11.09,2.86,-4.47,1.55,0.70,-4.10,
17:44:55:001,11.10,1.94,-6.83,1.55,0.70,-4.10,
17:44:55:005,10.94,1.42,-8.67,1.55,0.70,-4.10,
17:44:55:006,10.94,1.42,-8.67,1.53,0.99,-3.75,
17:44:55:010,10.94,1.42,-8.67,1.42,1.35,-3.35,
17:44:55:012,10.54,1.25,-9.79,1.42,1.35,-3.35,
17:44:55:015,10.54,1.25,-9.79,1.24,1.74,-2.91,
17:44:55:016,10.13,1.22,-10.32,1.24,1.74,-2.91,
17:44:55:020,9.84,1.21,-10.39,1.24,1.74,-2.91,
17:44:55:021,9.84,1.21,-10.39,1.02,2.15,-2.45,
17:44:55:024,9.75,1.08,-10.46,1.02,2.15,-2.45,
17:44:55:026,9.75,1.08,-10.46,0.76,2.54,-1.99,
17:44:55:030,9.79,0.36,-10.74,0.76,2.54,-1.99,
17:44:55:032,9.79,0.36,-10.74,0.46,2.91,-1.55,
17:44:55:034,9.96,-0.90,-10.80,0.46,2.91,-1.55,
17:44:55:035,9.96,-0.90,-10.80,0.11,3.29,-1.17,
17:44:55:040,10.01,-2.30,-10.54,0.11,3.29,-1.17,
17:44:55:041,10.01,-2.30,-10.54,-0.28,3.68,-0.85,
17:44:55:046,10.01,-2.30,-10.54,-0.68,4.09,-0.61,
17:44:55:048,9.70,-3.68,-9.85,-0.68,4.09,-0.61,
17:44:55:050,9.06,-4.99,-8.65,-0.68,4.09,-0.61,
17:44:55:050,9.06,-4.99,-8.65,-1.10,4.48,-0.43,
17:44:55:054,8.06,-6.18,-7.19,-1.10,4.48,-0.43,
17:44:55:056,8.06,-6.18,-7.19,-1.49,4.84,-0.32,
17:44:55:059,5.64,-7.20,-5.41,-1.49,4.84,-0.32,
17:44:55:060,5.64,-7.20,-5.41,-1.85,5.17,-0.25,
17:44:55:065,5.64,-7.20,-5.41,-2.15,5.45,-0.17,
17:44:55:066,3.79,-7.97,-3.21,-2.15,5.45,-0.17,
17:44:55:069,2.42,-8.78,-0.59,-2.15,5.45,-0.17,
17:44:55:070,2.42,-8.78,-0.59,-2.38,5.67,-0.08,
17:44:55:073,0.96,-9.62,2.14,-2.38,5.67,-0.08,
17:44:55:074,0.96,-9.62,2.14,-2.51,5.79,-0.02,
17:44:55:082,0.96,-9.62,2.14,-2.54,5.79,0.02,
17:44:55:083,-0.25,-10.51,4.74,-2.54,5.79,0.02,
17:44:55:084,-0.25,-10.51,4.74,-2.48,5.69,0.06,
17:44:55:084,-1.25,-11.21,7.14,-2.48,5.69,0.06,
17:44:55:089,-1.25,-11.21,7.14,-2.31,5.50,0.08,
17:44:55:090,-2.15,-11.68,9.33,-2.31,5.50,0.08,
17:44:55:093,-2.84,-11.87,11.46,-2.31,5.50,0.08,
17:44:55:094,-2.84,-11.87,11.46,-2.03,5.25,0.11,
17:44:55:099,-2.84,-11.87,11.46,-1.65,4.93,0.15,
17:44:55:100,-3.24,-12.03,13.52,-1.65,4.93,0.15,
17:44:55:103,-3.24,-12.03,13.52,-1.17,4.55,0.17,
17:44:55:104,-3.56,-12.15,15.11,-1.17,4.55,0.17,
17:44:55:108,-3.56,-12.15,15.11,-0.61,4.12,0.19,
17:44:55:109,-3.90,-12.15,16.11,-0.61,4.12,0.19,
17:44:55:116,-4.20,-12.03,16.57,-0.61,4.12,0.19,
17:44:55:117,-4.20,-12.03,16.57,0.01,3.67,0.21,
17:44:55:119,-4.49,-12.01,16.49,0.01,3.67,0.21,
17:44:55:120,-4.49,-12.01,16.49,0.67,3.20,0.21,
17:44:55:122,-4.91,-12.10,16.06,0.67,3.20,0.21,
17:44:55:122,-4.91,-12.10,16.06,1.34,2.75,0.20,
17:44:55:129,-4.99,-11.94,15.62,1.34,2.75,0.20,
17:44:55:130,-4.99,-11.94,15.62,1.98,2.31,0.21,
17:44:55:132,-4.99,-11.94,15.62,2.60,1.86,0.22,
17:44:55:133,-5.24,-12.31,14.46,2.60,1.86,0.22,
17:44:55:137,-5.24,-12.31,14.46,3.17,1.51,0.25,
17:44:55:138,-5.35,-12.70,13.61,3.17,1.51,0.25,
17:44:55:141,-5.34,-13.06,12.41,3.17,1.51,0.25,
17:44:55:142,-5.34,-13.06,12.41,3.71,1.15,0.26,
17:44:55:147,-5.34,-13.06,12.41,4.21,0.84,0.26,
17:44:55:148,-5.17,-13.37,10.81,4.21,0.84,0.26,
17:44:55:151,-5.17,-13.37,10.81,4.65,0.58,0.25,
17:44:55:153,-4.94,-13.71,9.07,4.65,0.58,0.25,
17:44:55:204,-4.68,-14.05,7.56,4.65,0.58,0.25,
17:44:55:205,-4.68,-14.05,7.56,5.02,0.38,0.24,
17:44:55:206,-4.42,-14.45,6.01,5.02,0.38,0.24,
17:44:55:206,-4.42,-14.45,6.01,5.33,0.21,0.20,
17:44:55:207,-4.42,-14.45,6.01,5.58,0.08,0.15,
17:44:55:207,-4.19,-14.80,4.54,5.58,0.08,0.15,
17:44:55:208,-4.08,-15.06,3.25,5.58,0.08,0.15,
17:44:55:210,-4.08,-15.06,3.25,5.78,-0.01,0.08,
17:44:55:211,-4.08,-15.06,3.25,5.94,-0.08,0.01,
17:44:55:212,-4.06,-15.15,2.25,5.94,-0.08,0.01,
17:44:55:213,-4.06,-15.15,2.25,6.06,-0.15,-0.05,
17:44:55:214,-4.10,-15.03,1.48,6.06,-0.15,-0.05,
17:44:55:215,-4.10,-15.03,1.48,6.16,-0.23,-0.10,
17:44:55:216,-4.15,-14.72,0.82,6.16,-0.23,-0.10,
17:44:55:216,-4.20,-14.33,0.24,6.16,-0.23,-0.10,
17:44:55:217,-4.20,-14.33,0.24,6.23,-0.33,-0.13,
17:44:55:217,-4.15,-13.98,-0.23,6.23,-0.33,-0.13,
17:44:55:218,-4.15,-13.98,-0.23,6.29,-0.45,-0.16,
17:44:55:218,-4.15,-13.98,-0.23,6.33,-0.58,-0.19,
17:44:55:219,-4.05,-13.76,-0.76,6.33,-0.58,-0.19,
17:44:55:220,-3.86,-13.64,-1.34,6.33,-0.58,-0.19,
17:44:55:220,-3.86,-13.64,-1.34,6.37,-0.73,-0.21,
17:44:55:221,-3.62,-13.50,-1.78,6.37,-0.73,-0.21,
17:44:55:221,-3.62,-13.50,-1.78,6.40,-0.88,-0.23,
17:44:55:222,-3.62,-13.50,-1.78,6.42,-1.02,-0.27,
17:44:55:222,-3.45,-13.20,-2.24,6.42,-1.02,-0.27,
17:44:55:223,-3.45,-13.20,-2.24,6.43,-1.15,-0.33,
17:44:55:223,-3.38,-12.94,-3.22,6.43,-1.15,-0.33,
17:44:55:224,-3.46,-12.61,-4.76,6.43,-1.15,-0.33,
17:44:55:224,-3.46,-12.61,-4.76,6.41,-1.25,-0.42,
17:44:55:228,-3.71,-12.12,-6.41,6.41,-1.25,-0.42,
17:44:55:230,-3.71,-12.12,-6.41,6.32,-1.28,-0.52,
17:44:55:234,-4.16,-11.45,-8.06,6.32,-1.28,-0.52,
17:44:55:235,-4.16,-11.45,-8.06,6.14,-1.24,-0.62,
17:44:55:238,-4.16,-11.45,-8.06,5.86,-1.17,-0.72,
17:44:55:239,-4.87,-10.60,-9.84,5.86,-1.17,-0.72,
17:44:55:243,-4.87,-10.60,-9.84,5.48,-1.06,-0.79,
17:44:55:244,-5.86,-9.55,-11.48,5.48,-1.06,-0.79,
17:44:55:247,-7.02,-8.48,-13.32,5.48,-1.06,-0.79,
17:44:55:248,-7.02,-8.48,-13.32,4.99,-0.95,-0.80,
17:44:55:252,-8.30,-7.19,-15.48,4.99,-0.95,-0.80,
17:44:55:253,-8.30,-7.19,-15.48,4.37,-0.85,-0.73,
17:44:55:257,-8.30,-7.19,-15.48,3.58,-0.77,-0.58,
17:44:55:258,-9.47,-6.04,-17.30,3.58,-0.77,-0.58,
17:44:55:263,-9.47,-6.04,-17.30,2.65,-0.74,-0.33,
17:44:55:264,-10.38,-5.14,-18.17,2.65,-0.74,-0.33,
17:44:55:268,-10.38,-5.14,-18.17,1.66,-0.78,-0.02,
17:44:55:269,-11.06,-4.52,-18.14,1.66,-0.78,-0.02,
17:44:55:272,-11.06,-4.52,-18.14,0.67,-0.85,0.34,
17:44:55:273,-11.04,-3.90,-17.20,0.67,-0.85,0.34,
17:44:55:277,-11.04,-3.90,-17.20,-0.25,-0.94,0.71,
17:44:55:279,-10.27,-3.45,-15.59,-0.25,-0.94,0.71,
17:44:55:282,-10.27,-3.45,-15.59,-1.04,-1.03,1.07,
17:44:55:283,-9.33,-3.37,-13.81,-1.04,-1.03,1.07,
17:44:55:287,-9.33,-3.37,-13.81,-1.68,-1.17,1.42,
17:44:55:288,-8.25,-3.62,-12.02,-1.68,-1.17,1.42,
17:44:55:292,-8.25,-3.62,-12.02,-2.18,-1.38,1.78,
17:44:55:293,-6.60,-4.28,-9.90,-2.18,-1.38,1.78,
17:44:55:297,-6.60,-4.28,-9.90,-2.53,-1.66,2.13,
17:44:55:297,-4.57,-5.07,-7.45,-2.53,-1.66,2.13,
17:44:55:301,-2.00,-5.94,-5.42,-2.53,-1.66,2.13,
17:44:55:302,-2.00,-5.94,-5.42,-2.71,-2.04,2.45,
17:44:55:307,0.95,-6.78,-4.19,-2.71,-2.04,2.45,
17:44:55:308,0.95,-6.78,-4.19,-2.75,-2.46,2.70,
17:44:55:311,0.95,-6.78,-4.19,-2.67,-2.89,2.86,
17:44:55:312,3.90,-7.35,-3.55,-2.67,-2.89,2.86,
17:44:55:316,3.90,-7.35,-3.55,-2.49,-3.28,2.96,
17:44:55:317,6.48,-7.21,-3.13,-2.49,-3.28,2.96,
17:44:55:321,6.48,-7.21,-3.13,-2.22,-3.62,3.01,
17:44:55:322,8.43,-6.26,-3.09,-2.22,-3.62,3.01,
17:44:55:326,10.29,-4.80,-4.09,-2.22,-3.62,3.01,
17:44:55:328,10.29,-4.80,-4.09,-1.90,-3.87,3.07,
17:44:55:331,10.29,-4.80,-4.09,-1.57,-3.96,3.11,
17:44:55:333,12.30,-3.23,-6.45,-1.57,-3.96,3.11,
17:44:55:336,12.30,-3.23,-6.45,-1.32,-3.88,3.12,
17:44:55:338,14.20,-1.72,-8.63,-1.32,-3.88,3.12,
17:44:55:341,14.20,-1.72,-8.63,-1.14,-3.68,3.07,
17:44:55:342,15.99,-0.35,-10.49,-1.14,-3.68,3.07,
17:44:55:346,15.99,-0.35,-10.49,-1.05,-3.49,2.97,
17:44:55:348,17.59,0.73,-12.02,-1.05,-3.49,2.97,
17:44:55:357,17.59,0.73,-12.02,-1.02,-3.37,2.82,
17:44:55:359,17.59,0.73,-12.02,-1.07,-3.30,2.64,
17:44:55:361,18.77,1.48,-13.52,-1.07,-3.30,2.64,
17:44:55:364,19.29,1.97,-15.33,-1.07,-3.30,2.64,
17:44:55:366,19.29,1.97,-15.33,-1.17,-3.20,2.45,
17:44:55:367,19.23,2.24,-16.92,-1.17,-3.20,2.45,
17:44:55:368,19.23,2.24,-16.92,-1.31,-3.04,2.27,
17:44:55:369,18.64,2.50,-18.21,-1.31,-3.04,2.27,
17:44:55:370,18.64,2.50,-18.21,-1.47,-2.78,2.11,
17:44:55:370,17.71,2.79,-19.11,-1.47,-2.78,2.11,
17:44:55:374,17.71,2.79,-19.11,-1.65,-2.47,1.99,
17:44:55:376,16.58,2.96,-19.82,-1.65,-2.47,1.99,
17:44:55:379,16.58,2.96,-19.82,-1.85,-2.12,1.89,
17:44:55:380,15.23,2.94,-20.38,-1.85,-2.12,1.89,
17:44:55:384,15.23,2.94,-20.38,-2.09,-1.75,1.82,
17:44:55:385,13.60,2.74,-20.75,-2.09,-1.75,1.82,
17:44:55:389,13.60,2.74,-20.75,-2.39,-1.36,1.78,
17:44:55:390,11.62,2.53,-20.74,-2.39,-1.36,1.78,
17:44:55:394,11.62,2.53,-20.74,-2.76,-0.97,1.76,
17:44:55:394,9.45,2.34,-20.16,-2.76,-0.97,1.76,
17:44:55:454,9.45,2.34,-20.16,-3.19,-0.60,1.78,
17:44:55:455,7.43,2.11,-18.98,-3.19,-0.60,1.78,
17:44:55:456,7.43,2.11,-18.98,-3.64,-0.25,1.83,
17:44:55:457,5.52,1.77,-17.28,-3.64,-0.25,1.83,
17:44:55:458,5.52,1.77,-17.28,-4.07,0.08,1.90,
17:44:55:458,3.91,1.29,-15.21,-4.07,0.08,1.90,
17:44:55:459,3.91,1.29,-15.21,-4.46,0.41,1.98,
17:44:55:459,2.59,0.71,-12.90,-4.46,0.41,1.98,
17:44:55:461,1.46,0.18,-10.50,-4.46,0.41,1.98,
17:44:55:461,1.46,0.18,-10.50,-4.78,0.74,2.06,
17:44:55:462,1.46,0.18,-10.50,-5.05,1.04,2.13,
17:44:55:463,0.49,-0.30,-8.04,-5.05,1.04,2.13,
17:44:55:463,0.49,-0.30,-8.04,-5.24,1.32,2.17,
